Purchase_ID,Purchase_Line_Number,Date_ID,Transaction_Date,Document_ID,Product_ID,Supplier_ID,Employee_ID,Business_Line_ID,Account_ID,PO_Number,Supplier_Invoice_Number,Purchase_Type,Payment_Terms,Payment_Status,Delivery_Status,Quantity_Ordered,Quantity_Received,Unit_Cost,Freight_Cost,Tax_Pct,Warehouse_Destination,Incoterms,Currency,Exchange_Rate,Quality_Check_Status,Defect_Rate_Pct,Approved_By,Received_By,Notes,Expected_Delivery_Date,Actual_Delivery_Date,Net_Amount,Tax_Amount,Total_Amount,Total_Amount_RON,Quantity_Variance,Delivery_Delay_Days
6111,14,20240130,2024-01-30 00:00:00,DOC001307,PRD00254,SUPP00115,EMP00086,BL005,ACC20002,PO-672917,SINV-882955,Stock,Net 30,Paid,Delivered,499,379,24.94,91.59,19,WH_Bucharest,EXW,RON,1.0444,Passed,0.25,EMP00194,EMP00181,,2024-02-12 00:00:00,2024-03-18 00:00:00,9452.26,1795.93,11339.78,11843.27,-120,35
6112,11,20250416,2025-04-16 00:00:00,DOC001913,PRD00104,SUPP00007,EMP00243,BL004,ACC20001,PO-551194,SINV-768032,Asset,Net 30,Pending,Partial,429,442,351.94,105.13,19,WH_Bucharest,FOB,RON,0.9855,Passed,4.16,EMP00013,EMP00133,Quality Issues,2025-04-27 00:00:00,2025-05-12 00:00:00,155557.48,29555.92,185218.53,182532.86,13,15
6113,13,20240825,2024-08-25 00:00:00,DOC001396,PRD00480,SUPP00059,EMP00215,BL003,ACC20002,PO-110426,SINV-626361,Direct,Net 30,Paid,Pending,492,421,204.85,127.76,19,WH_Timisoara,CIF,EUR,1.012,Passed,0.4,EMP00237,EMP00055,,2024-09-29 00:00:00,2024-09-24 00:00:00,86241.85,16385.95,102755.56,103988.63,-71,-5
6114,12,20230622,2023-06-22 00:00:00,DOC003129,PRD00431,SUPP00133,EMP00031,BL002,ACC20001,PO-408193,SINV-289745,Service,Net 30,Overdue,Partial,342,488,185.15,199.91,19,WH_Timisoara,EXW,EUR,0.9652,Passed,4.08,EMP00219,EMP00217,,2023-06-30 00:00:00,2023-07-15 00:00:00,90353.2,17167.11,107720.22,103971.56,146,15
6115,3,20240203,2024-02-03 00:00:00,DOC001974,PRD00348,SUPP00017,EMP00135,BL006,ACC20001,PO-366505,SINV-983961,Stock,Net 30,Paid,Delivered,88,310,200.74,76.42,19,WH_Bucharest,EXW,RON,1.002,Passed,2.87,EMP00017,EMP00019,,2024-03-06 00:00:00,2024-03-05 00:00:00,62229.4,11823.59,74129.41,74277.67,222,-1
6116,2,20231003,2023-10-03 00:00:00,DOC004480,PRD00170,SUPP00091,EMP00025,BL004,ACC20002,PO-438684,SINV-391228,Stock,Net 90,Paid,In Transit,239,395,319.25,165.77,19,WH_Bucharest,FOB,EUR,0.9773,N/A,2.29,EMP00189,EMP00217,,2023-10-17 00:00:00,2023-11-05 00:00:00,126103.75,23959.71,150229.23,146819.03,156,19
6117,12,20240328,2024-03-28 00:00:00,DOC000217,PRD00034,SUPP00160,EMP00243,BL002,ACC20001,PO-380100,SINV-602825,Stock,Net 90,Paid,Delivered,240,227,378.36,166.89,19,WH_Cluj,FOB,RON,0.9572,Passed,1.19,EMP00235,EMP00035,,2024-04-30 00:00:00,2024-04-03 00:00:00,85887.72,16318.67,102373.28,97991.7,-13,-27
6118,8,20240602,2024-06-02 00:00:00,DOC000841,PRD00085,SUPP00165,EMP00025,BL003,ACC20002,PO-102149,SINV-963599,Direct,Net 30,Paid,Delivered,364,68,330.58,183.51,19,WH_Timisoara,EXW,RON,1.0365,Passed,4.25,EMP00196,EMP00239,,2024-06-17 00:00:00,2024-06-19 00:00:00,22479.44,4271.09,26934.04,27917.13,-296,2
6119,2,20240921,2024-09-21 00:00:00,DOC004184,PRD00371,SUPP00186,EMP00245,BL005,ACC20001,PO-610859,SINV-196887,Service,Net 30,Pending,Delivered,441,431,408.19,139.95,19,WH_Timisoara,EXW,RON,1.0222,Passed,4.14,EMP00208,EMP00009,,2024-11-03 00:00:00,2024-10-16 00:00:00,175929.89,33426.68,209496.52,214147.34,-10,-18
6120,6,20230219,2023-02-19 00:00:00,DOC000931,PRD00424,SUPP00061,EMP00225,BL003,ACC20001,PO-161029,SINV-652370,Stock,Net 60,Pending,Pending,85,397,331.8,182.96,19,WH_Bucharest,EXW,RON,1.0338,Passed,1.69,EMP00183,EMP00161,,2023-03-02 00:00:00,2023-04-08 00:00:00,131724.6,25027.67,156935.23,162239.64,312,37
6121,6,20250115,2025-01-15 00:00:00,DOC004466,PRD00032,SUPP00064,EMP00215,BL001,ACC20001,PO-559994,SINV-894408,Stock,Net 30,Pending,Delivered,495,319,416.24,173.49,19,WH_Cluj,CIF,RON,0.9828,Passed,4.11,EMP00076,EMP00125,,2025-01-23 00:00:00,2025-02-17 00:00:00,132780.56,25228.31,158182.36,155461.62,-176,25
6122,3,20250928,2025-09-28 00:00:00,DOC001601,PRD00149,SUPP00054,EMP00039,BL004,ACC20002,PO-253135,SINV-414749,Service,Net 60,Overdue,Delivered,394,127,61.31,158.93,19,WH_Bucharest,CIF,RON,0.9917,Passed,1.14,EMP00139,EMP00187,,2025-10-12 00:00:00,2025-10-04 00:00:00,7786.37,1479.41,9424.71,9346.48,-267,-8
6123,14,20241021,2024-10-21 00:00:00,DOC002287,PRD00090,SUPP00164,EMP00039,BL003,ACC20001,PO-235628,SINV-998027,Stock,Net 60,Paid,Delivered,364,228,373.27,34.43,19,WH_Cluj,FOB,RON,1.0221,Pending,4.45,EMP00196,EMP00150,,2024-11-09 00:00:00,2024-10-26 00:00:00,85105.56,16170.06,101310.05,103549,-136,-14
6124,11,20230811,2023-08-11 00:00:00,DOC002355,PRD00401,SUPP00060,EMP00178,BL003,ACC20001,PO-522925,SINV-796667,Stock,Net 30,Partial,In Transit,141,278,374.93,76.35,19,WH_Timisoara,EXW,RON,0.9924,Pending,1.02,EMP00224,EMP00127,,2023-09-10 00:00:00,2023-09-13 00:00:00,104230.54,19803.8,124110.69,123167.45,137,3
6125,12,20230118,2023-01-18 00:00:00,DOC004485,PRD00054,SUPP00068,EMP00200,BL003,ACC20002,PO-936410,SINV-565709,Stock,Net 30,Paid,Delivered,443,28,102.46,152.04,19,WH_Bucharest,EXW,RON,1.0427,Passed,2.39,EMP00216,EMP00060,,2023-02-07 00:00:00,2023-02-24 00:00:00,2868.88,545.09,3566.01,3718.28,-415,17
6126,11,20250413,2025-04-13 00:00:00,DOC004284,PRD00073,SUPP00057,EMP00163,BL002,ACC20001,PO-832555,SINV-890813,Service,Net 30,Partial,Delivered,473,83,268.82,191.92,19,WH_Cluj,DDP,EUR,1.0042,Passed,3.22,EMP00045,EMP00202,,2025-05-12 00:00:00,2025-05-30 00:00:00,22312.06,4239.29,26743.27,26855.59,-390,18
6127,8,20240220,2024-02-20 00:00:00,DOC004101,PRD00458,SUPP00110,EMP00200,BL003,ACC20002,PO-823349,SINV-504828,Service,Net 30,Paid,Delivered,262,222,258.78,21.58,19,WH_Timisoara,EXW,RON,1.021,Passed,3.81,EMP00221,EMP00192,,2024-03-09 00:00:00,2024-03-22 00:00:00,57449.16,10915.34,68386.08,69822.19,-40,13
6128,5,20250226,2025-02-26 00:00:00,DOC001532,PRD00235,SUPP00170,EMP00025,BL005,ACC20002,PO-190330,SINV-493470,Service,Net 90,Overdue,Delivered,124,43,457,43.92,19,WH_Timisoara,CIF,USD,0.985,Pending,0.21,EMP00109,EMP00126,,2025-04-04 00:00:00,2025-03-24 00:00:00,19651,3733.69,23428.61,23077.18,-81,-11
6129,2,20240308,2024-03-08 00:00:00,DOC002567,PRD00453,SUPP00008,EMP00165,BL005,ACC20002,PO-732728,SINV-127002,Stock,Net 30,Pending,Delivered,320,312,244.2,94.39,19,WH_Bucharest,FOB,EUR,1.0299,Passed,2.76,EMP00061,EMP00090,,2024-04-18 00:00:00,2024-04-12 00:00:00,76190.4,14476.18,90760.97,93474.72,-8,-6
6130,1,20240422,2024-04-22 00:00:00,DOC000214,PRD00118,SUPP00138,EMP00149,BL003,ACC20002,PO-189968,SINV-443986,Stock,Net 60,Pending,Delivered,263,115,373.29,72.19,19,WH_Cluj,CIF,EUR,0.9995,Passed,0.36,EMP00222,EMP00162,,2024-05-03 00:00:00,2024-05-18 00:00:00,42928.35,8156.39,51156.93,51131.35,-148,15
6131,9,20251202,2025-12-02 00:00:00,DOC003298,PRD00406,SUPP00063,EMP00141,BL004,ACC20002,PO-518386,SINV-615826,Stock,Net 30,Paid,Delivered,294,116,378.92,160.8,19,WH_Bucharest,EXW,RON,0.9573,Passed,4.66,EMP00125,EMP00170,,2025-12-25 00:00:00,2026-01-07 00:00:00,43954.72,8351.4,52466.92,50226.58,-178,13
6132,13,20231031,2023-10-31 00:00:00,DOC002875,PRD00180,SUPP00113,EMP00149,BL006,ACC20001,PO-184995,SINV-141113,Service,Prepaid,Pending,In Transit,383,195,134.32,69.25,19,WH_Timisoara,FOB,RON,0.9556,Passed,3.24,EMP00122,EMP00197,,2023-12-03 00:00:00,2023-12-03 00:00:00,26192.4,4976.56,31238.21,29851.23,-188,0
6133,3,20231005,2023-10-05 00:00:00,DOC002153,PRD00118,SUPP00065,EMP00099,BL001,ACC20001,PO-348094,SINV-174696,Service,COD,Paid,In Transit,239,163,334.12,165.48,19,WH_Cluj,DDP,EUR,0.9841,Passed,0.3,EMP00035,EMP00045,Quality Issues,2023-10-24 00:00:00,2023-10-14 00:00:00,54461.56,10347.7,64974.74,63941.64,-76,-10
6134,2,20250101,2025-01-01 00:00:00,DOC004592,PRD00405,SUPP00185,EMP00149,BL002,ACC20002,PO-332068,SINV-953127,Stock,Net 30,Paid,Delivered,187,262,26.36,136.41,19,WH_Timisoara,CIF,RON,0.9809,Passed,4.11,EMP00031,EMP00221,,2025-01-30 00:00:00,2025-01-30 00:00:00,6906.32,1312.2,8354.93,8195.35,75,0
6135,9,20240314,2024-03-14 00:00:00,DOC001692,PRD00226,SUPP00094,EMP00250,BL003,ACC20002,PO-318723,SINV-790619,Stock,COD,Paid,Pending,320,458,176.86,17.04,19,WH_Cluj,CIF,RON,0.952,Passed,1.95,EMP00250,EMP00029,,2024-04-26 00:00:00,2024-03-28 00:00:00,81001.88,15390.36,96409.28,91781.63,138,-29
6136,12,20250211,2025-02-11 00:00:00,DOC001575,PRD00088,SUPP00195,EMP00250,BL003,ACC20001,PO-791365,SINV-202533,Asset,Net 60,Paid,Pending,400,484,147.38,71.22,19,WH_Cluj,DDP,RON,0.999,Passed,2.96,EMP00015,EMP00190,,2025-03-04 00:00:00,2025-03-02 00:00:00,71331.92,13553.06,84956.2,84871.24,84,-2
6137,7,20241227,2024-12-27 00:00:00,DOC004721,PRD00484,SUPP00200,EMP00243,BL001,ACC20001,PO-187704,SINV-842387,Stock,COD,Pending,Pending,453,113,435.2,89.96,19,WH_Bucharest,EXW,RON,0.9578,Passed,2.89,EMP00230,EMP00006,,2025-02-05 00:00:00,2025-01-09 00:00:00,49177.6,9343.74,58611.3,56137.9,-340,-27
6138,13,20250418,2025-04-18 00:00:00,DOC000155,PRD00413,SUPP00064,EMP00250,BL003,ACC20002,PO-917835,SINV-461606,Service,Net 30,Paid,Delivered,69,106,470.14,63.81,19,WH_Timisoara,DDP,USD,1.0068,Passed,1.05,EMP00149,EMP00071,,2025-05-04 00:00:00,2025-04-30 00:00:00,49834.84,9468.62,59367.27,59770.97,37,-4
6139,1,20231102,2023-11-02 00:00:00,DOC004267,PRD00415,SUPP00180,EMP00178,BL006,ACC20002,PO-508130,SINV-885667,Stock,Net 30,Paid,In Transit,225,171,300.82,132.48,19,WH_Bucharest,CIF,RON,1.0026,Passed,3.62,EMP00001,EMP00220,,2023-11-16 00:00:00,2023-11-20 00:00:00,51440.22,9773.64,61346.34,61505.84,-54,4
6140,2,20240412,2024-04-12 00:00:00,DOC003831,PRD00033,SUPP00160,EMP00189,BL001,ACC20002,PO-947920,SINV-179327,Stock,Prepaid,Paid,Delivered,347,484,411.15,50.74,19,WH_Cluj,FOB,RON,0.982,Passed,3.65,EMP00053,EMP00215,,2024-05-04 00:00:00,2024-04-23 00:00:00,198996.6,37809.35,236856.69,232593.27,137,-11
6141,11,20251129,2025-11-29 00:00:00,DOC000889,PRD00004,SUPP00110,EMP00243,BL002,ACC20001,PO-652986,SINV-984206,Direct,Net 90,Paid,Delivered,334,411,146.07,33.59,19,WH_Bucharest,CIF,RON,0.9505,Pending,4.09,EMP00082,EMP00018,,2025-12-22 00:00:00,2025-12-19 00:00:00,60034.77,11406.61,71474.97,67936.96,77,-3
6142,5,20240518,2024-05-18 00:00:00,DOC002686,PRD00383,SUPP00155,EMP00073,BL001,ACC20002,PO-440718,SINV-229203,Direct,Prepaid,Paid,Partial,127,22,189.21,20.7,19,WH_Timisoara,CIF,RON,1.0055,Passed,4.33,EMP00221,EMP00031,,2024-06-25 00:00:00,2024-06-16 00:00:00,4162.62,790.9,4974.22,5001.58,-105,-9
6143,5,20240326,2024-03-26 00:00:00,DOC000081,PRD00002,SUPP00051,EMP00066,BL006,ACC20001,PO-641702,SINV-610484,Direct,Net 60,Paid,Delivered,396,180,458.65,74.13,19,WH_Cluj,FOB,RON,0.9933,Passed,4,EMP00191,EMP00051,Rush Order,2024-04-05 00:00:00,2024-04-02 00:00:00,82557,15685.83,98316.96,97658.24,-216,-3
6144,11,20251013,2025-10-13 00:00:00,DOC004081,PRD00369,SUPP00177,EMP00175,BL005,ACC20001,PO-232891,SINV-514293,Stock,Net 60,Paid,Delivered,102,498,359.74,24.28,19,WH_Bucharest,EXW,RON,0.9699,Failed,0.04,EMP00029,EMP00093,Partial Delivery,2025-11-23 00:00:00,2025-11-05 00:00:00,179150.52,34038.6,213213.4,206795.68,396,-18
6145,13,20250724,2025-07-24 00:00:00,DOC000629,PRD00418,SUPP00084,EMP00135,BL004,ACC20002,PO-169875,SINV-791108,Stock,Net 60,Paid,Delivered,417,147,315.32,185.46,19,WH_Bucharest,FOB,RON,1.0481,N/A,4.67,EMP00120,EMP00235,,2025-08-11 00:00:00,2025-08-27 00:00:00,46352.04,8806.89,55344.39,58006.46,-270,16
6146,3,20240722,2024-07-22 00:00:00,DOC003710,PRD00151,SUPP00152,EMP00099,BL004,ACC20001,PO-510130,SINV-137220,Service,Prepaid,Paid,In Transit,117,154,93.21,64.36,19,WH_Cluj,CIF,RON,0.9662,Passed,2.48,EMP00048,EMP00129,,2024-07-30 00:00:00,2024-08-12 00:00:00,14354.34,2727.32,17146.02,16566.48,37,13
6147,2,20250602,2025-06-02 00:00:00,DOC001358,PRD00224,SUPP00033,EMP00200,BL006,ACC20001,PO-675569,SINV-474696,Direct,Net 90,Paid,Delivered,76,388,278.88,159.74,19,WH_Cluj,DDP,USD,1.025,Passed,4.81,EMP00099,EMP00101,,2025-06-24 00:00:00,2025-07-04 00:00:00,108205.44,20559.03,128924.21,132147.32,312,10
6148,9,20250904,2025-09-04 00:00:00,DOC004011,PRD00408,SUPP00082,EMP00099,BL005,ACC20001,PO-697479,SINV-256197,Stock,Net 30,Pending,Delivered,161,24,54,169.71,19,WH_Bucharest,CIF,RON,0.9609,Passed,1.37,EMP00041,EMP00084,Quality Issues,2025-09-17 00:00:00,2025-09-22 00:00:00,1296,246.24,1711.95,1645.01,-137,5
6149,9,20240429,2024-04-29 00:00:00,DOC003263,PRD00238,SUPP00111,EMP00007,BL004,ACC20002,PO-522690,SINV-277975,Stock,Net 60,Paid,Delivered,424,140,457.37,83.63,19,WH_Timisoara,CIF,RON,0.9898,Passed,3.68,EMP00016,EMP00165,,2024-05-10 00:00:00,2024-06-10 00:00:00,64031.8,12166.04,76281.47,75503.4,-284,31
6150,7,20241109,2024-11-09 00:00:00,DOC001757,PRD00233,SUPP00048,EMP00163,BL005,ACC20002,PO-547594,SINV-513966,Stock,Net 60,Paid,Delivered,61,52,279.79,133.6,19,WH_Timisoara,FOB,EUR,1.0231,Passed,4.91,EMP00144,EMP00086,,2024-12-20 00:00:00,2024-12-24 00:00:00,14549.08,2764.33,17447.01,17850.04,-9,4
6151,12,20240107,2024-01-07 00:00:00,DOC001163,PRD00362,SUPP00037,EMP00007,BL003,ACC20001,PO-773804,SINV-875983,Stock,Net 30,Paid,Delivered,371,340,372.51,65.91,19,WH_Timisoara,CIF,EUR,0.9745,Passed,3.97,EMP00242,EMP00013,Rush Order,2024-01-23 00:00:00,2024-01-14 00:00:00,126653.4,24064.15,150783.46,146938.48,-31,-9
6152,15,20250805,2025-08-05 00:00:00,DOC003231,PRD00226,SUPP00092,EMP00149,BL006,ACC20002,PO-817366,SINV-901773,Stock,Net 60,Paid,Delivered,133,381,118.72,186.44,19,WH_Timisoara,FOB,EUR,0.9856,Pending,0.13,EMP00005,EMP00015,Delayed,2025-08-27 00:00:00,2025-09-20 00:00:00,45232.32,8594.14,54012.9,53235.11,248,24
6153,1,20241119,2024-11-19 00:00:00,DOC000986,PRD00369,SUPP00021,EMP00149,BL001,ACC20002,PO-721678,SINV-635146,Direct,Net 30,Paid,In Transit,476,30,454.29,177.06,19,WH_Timisoara,EXW,RON,0.9647,Passed,0.95,EMP00193,EMP00249,,2024-12-15 00:00:00,2024-12-30 00:00:00,13628.7,2589.45,16395.21,15816.46,-446,15
6154,2,20250508,2025-05-08 00:00:00,DOC001804,PRD00017,SUPP00179,EMP00086,BL002,ACC20001,PO-632724,SINV-881461,Direct,Net 30,Partial,Delivered,311,225,121.69,125.98,19,WH_Timisoara,FOB,RON,0.9774,Passed,3.73,EMP00094,EMP00168,Delayed,2025-06-10 00:00:00,2025-05-26 00:00:00,27380.25,5202.25,32708.48,31969.27,-86,-15
6155,8,20240719,2024-07-19 00:00:00,DOC003389,PRD00347,SUPP00022,EMP00192,BL002,ACC20001,PO-712656,SINV-871282,Stock,Net 30,Paid,Pending,387,190,387.68,165.82,19,WH_Bucharest,CIF,RON,0.9986,Passed,1.51,EMP00106,EMP00161,,2024-08-02 00:00:00,2024-08-19 00:00:00,73659.2,13995.25,87820.27,87697.32,-197,17
6156,10,20250408,2025-04-08 00:00:00,DOC000819,PRD00082,SUPP00020,EMP00119,BL005,ACC20002,PO-284879,SINV-741052,Stock,Prepaid,Paid,Delivered,74,133,290.27,8.4,19,WH_Bucharest,EXW,RON,0.978,Passed,2.7,EMP00035,EMP00237,,2025-04-17 00:00:00,2025-04-28 00:00:00,38605.91,7335.12,45949.43,44938.54,59,11
6157,11,20250320,2025-03-20 00:00:00,DOC001336,PRD00200,SUPP00146,EMP00119,BL006,ACC20001,PO-968899,SINV-340699,Direct,Prepaid,Paid,Pending,361,294,394.11,27.24,19,WH_Cluj,DDP,RON,1.0244,Passed,3.92,EMP00131,EMP00134,,2025-04-30 00:00:00,2025-04-18 00:00:00,115868.34,22014.98,137910.56,141275.58,-67,-12
6158,15,20230928,2023-09-28 00:00:00,DOC004969,PRD00094,SUPP00008,EMP00163,BL001,ACC20001,PO-523145,SINV-563119,Stock,Prepaid,Paid,Delivered,249,19,433.77,155.61,19,WH_Timisoara,CIF,USD,0.9689,Passed,4,EMP00055,EMP00205,,2023-10-07 00:00:00,2023-10-21 00:00:00,8241.63,1565.91,9963.15,9653.3,-230,14
6159,6,20240326,2024-03-26 00:00:00,DOC002686,PRD00162,SUPP00067,EMP00007,BL003,ACC20001,PO-554752,SINV-375508,Asset,Net 90,Paid,Delivered,254,464,171.02,35.52,19,WH_Cluj,EXW,RON,0.9575,Passed,2.62,EMP00235,EMP00244,,2024-04-18 00:00:00,2024-05-08 00:00:00,79353.28,15077.12,94465.92,90451.12,210,20
6160,8,20240115,2024-01-15 00:00:00,DOC002883,PRD00087,SUPP00194,EMP00135,BL005,ACC20001,PO-462481,SINV-606220,Direct,Net 30,Paid,Partial,120,52,276.33,149.71,19,WH_Timisoara,CIF,RON,1.0307,Passed,4.42,EMP00061,EMP00084,,2024-01-31 00:00:00,2024-02-28 00:00:00,14369.16,2730.14,17249.01,17778.55,-68,28
6161,10,20240828,2024-08-28 00:00:00,DOC002503,PRD00179,SUPP00012,EMP00149,BL003,ACC20002,PO-322462,SINV-329536,Direct,Net 60,Pending,In Transit,349,435,33.63,20.54,19,WH_Cluj,DDP,RON,0.9832,Passed,2.53,EMP00091,EMP00132,,2024-10-10 00:00:00,2024-10-08 00:00:00,14629.05,2779.52,17429.11,17136.3,86,-2
6162,2,20250521,2025-05-21 00:00:00,DOC004403,PRD00065,SUPP00076,EMP00141,BL001,ACC20002,PO-139633,SINV-656278,Stock,Net 30,Paid,In Transit,365,39,234.01,188.66,19,WH_Cluj,DDP,EUR,0.975,Passed,3.86,EMP00024,EMP00238,,2025-06-18 00:00:00,2025-05-30 00:00:00,9126.39,1734.01,11049.06,10772.83,-326,-19
6163,11,20250227,2025-02-27 00:00:00,DOC001367,PRD00343,SUPP00053,EMP00099,BL006,ACC20001,PO-178601,SINV-536092,Stock,Prepaid,Paid,Delivered,66,99,65.68,51.35,19,WH_Bucharest,CIF,EUR,1.0296,Pending,0.95,EMP00247,EMP00216,Partial Delivery,2025-03-23 00:00:00,2025-03-31 00:00:00,6502.32,1235.44,7789.11,8019.67,33,8
6164,7,20250126,2025-01-26 00:00:00,DOC003648,PRD00155,SUPP00151,EMP00066,BL001,ACC20001,PO-228086,SINV-565152,Service,Net 30,Partial,Pending,371,209,372.47,60.77,19,WH_Timisoara,EXW,EUR,0.978,Passed,4.32,EMP00019,EMP00167,,2025-03-07 00:00:00,2025-02-17 00:00:00,77846.23,14790.78,92697.78,90658.43,-162,-18
6165,2,20251030,2025-10-30 00:00:00,DOC002507,PRD00498,SUPP00053,EMP00243,BL005,ACC20001,PO-751934,SINV-154652,Stock,Net 90,Paid,In Transit,312,35,400.14,62.42,19,WH_Cluj,DDP,RON,1.0206,Passed,2.61,EMP00071,EMP00204,,2025-12-06 00:00:00,2025-12-10 00:00:00,14004.9,2660.93,16728.25,17072.85,-277,4
6166,9,20241126,2024-11-26 00:00:00,DOC002571,PRD00277,SUPP00046,EMP00099,BL003,ACC20002,PO-470765,SINV-380234,Stock,Net 60,Paid,Delivered,126,176,193.51,73.69,19,WH_Timisoara,FOB,RON,1.0486,Passed,1.44,EMP00248,EMP00241,,2025-01-05 00:00:00,2025-01-06 00:00:00,34057.76,6470.97,40602.42,42575.7,50,1
6167,12,20231029,2023-10-29 00:00:00,DOC000370,PRD00498,SUPP00072,EMP00031,BL005,ACC20002,PO-495874,SINV-450086,Stock,Net 90,Paid,Delivered,299,494,301.75,119.81,19,WH_Bucharest,CIF,RON,0.9628,Pending,2.12,EMP00110,EMP00123,Quality Issues,2023-12-05 00:00:00,2023-11-05 00:00:00,149064.5,28322.26,177506.57,170903.33,195,-30
6168,13,20231003,2023-10-03 00:00:00,DOC004383,PRD00029,SUPP00114,EMP00192,BL004,ACC20002,PO-761072,SINV-454302,Stock,Net 90,Paid,Delivered,420,332,131.81,192.74,19,WH_Cluj,CIF,RON,0.9955,Passed,4.37,EMP00233,EMP00170,,2023-10-22 00:00:00,2023-10-16 00:00:00,43760.92,8314.57,52268.23,52033.02,-88,-6
6169,1,20251022,2025-10-22 00:00:00,DOC004485,PRD00318,SUPP00037,EMP00250,BL004,ACC20001,PO-607990,SINV-491114,Stock,Net 60,Paid,Delivered,247,150,270.58,174.63,19,WH_Bucharest,FOB,USD,1.0135,Passed,1.86,EMP00202,EMP00121,Rush Order,2025-11-30 00:00:00,2025-11-24 00:00:00,40587,7711.53,48473.16,49127.55,-97,-6
6170,5,20250923,2025-09-23 00:00:00,DOC003831,PRD00307,SUPP00022,EMP00163,BL005,ACC20002,PO-403931,SINV-160699,Stock,Net 90,Paid,Delivered,115,423,267.18,180.05,19,WH_Timisoara,FOB,USD,1.0257,Passed,4.95,EMP00001,EMP00029,,2025-10-05 00:00:00,2025-10-20 00:00:00,113017.14,21473.26,134670.45,138131.48,308,15
6171,6,20230705,2023-07-05 00:00:00,DOC003269,PRD00282,SUPP00084,EMP00175,BL003,ACC20001,PO-490775,SINV-145677,Stock,Net 30,Paid,Delivered,57,259,177.52,33.5,19,WH_Bucharest,CIF,RON,0.9989,Passed,4.69,EMP00011,EMP00191,,2023-07-25 00:00:00,2023-07-16 00:00:00,45977.68,8735.76,54746.94,54686.72,202,-9
6172,3,20240704,2024-07-04 00:00:00,DOC000866,PRD00369,SUPP00097,EMP00031,BL006,ACC20001,PO-674772,SINV-891513,Stock,COD,Overdue,Delivered,135,396,65.98,135.79,19,WH_Cluj,FOB,RON,1.0222,Passed,2.41,EMP00081,EMP00073,Rush Order,2024-07-22 00:00:00,2024-07-25 00:00:00,26128.08,4964.34,31228.21,31921.48,261,3
6173,7,20240120,2024-01-20 00:00:00,DOC001237,PRD00494,SUPP00129,EMP00215,BL004,ACC20001,PO-829700,SINV-489492,Stock,Net 60,Paid,Delivered,474,199,205.64,82.57,19,WH_Cluj,CIF,EUR,0.9835,Passed,3.48,EMP00221,EMP00245,Delayed,2024-02-19 00:00:00,2024-02-02 00:00:00,40922.36,7775.25,48780.18,47975.31,-275,-17
6174,15,20250823,2025-08-23 00:00:00,DOC001570,PRD00091,SUPP00113,EMP00066,BL005,ACC20001,PO-833624,SINV-544883,Stock,Net 30,Paid,Delivered,461,105,69.53,89.94,19,WH_Bucharest,FOB,RON,1.0046,Passed,2.54,EMP00135,EMP00065,,2025-09-14 00:00:00,2025-09-04 00:00:00,7300.65,1387.12,8777.71,8818.09,-356,-10
6175,13,20240610,2024-06-10 00:00:00,DOC004090,PRD00459,SUPP00134,EMP00243,BL004,ACC20001,PO-221945,SINV-188562,Service,Net 30,Paid,Delivered,204,183,197.19,76.89,19,WH_Bucharest,DDP,EUR,0.9533,Passed,4.71,EMP00196,EMP00078,Quality Issues,2024-06-17 00:00:00,2024-06-21 00:00:00,36085.77,6856.3,43018.96,41009.97,-21,4
6176,7,20230629,2023-06-29 00:00:00,DOC001298,PRD00368,SUPP00050,EMP00250,BL004,ACC20001,PO-597356,SINV-498423,Stock,Net 30,Pending,Delivered,480,113,304.12,94.75,19,WH_Timisoara,EXW,RON,1.0198,Passed,4.3,EMP00110,EMP00122,,2023-07-08 00:00:00,2023-07-10 00:00:00,34365.56,6529.46,40989.77,41801.37,-367,2
6177,11,20240319,2024-03-19 00:00:00,DOC003368,PRD00290,SUPP00091,EMP00163,BL006,ACC20002,PO-649585,SINV-352758,Asset,Net 60,Paid,Delivered,280,334,237.01,55.95,19,WH_Bucharest,CIF,RON,1.0471,Passed,4.9,EMP00078,EMP00241,,2024-04-10 00:00:00,2024-04-25 00:00:00,79161.34,15040.65,94257.94,98697.49,54,15
6178,15,20250105,2025-01-05 00:00:00,DOC001386,PRD00374,SUPP00119,EMP00194,BL002,ACC20001,PO-962693,SINV-562624,Stock,Net 30,Paid,Delivered,403,317,181.53,159.13,19,WH_Bucharest,CIF,RON,1.0262,Passed,4.01,EMP00175,EMP00073,Partial Delivery,2025-01-13 00:00:00,2025-02-13 00:00:00,57545.01,10933.55,68637.69,70436,-86,31
6179,8,20230505,2023-05-05 00:00:00,DOC001323,PRD00388,SUPP00122,EMP00135,BL002,ACC20001,PO-988354,SINV-595745,Stock,Net 30,Pending,Delivered,276,210,325.46,108.66,19,WH_Cluj,CIF,RON,0.9636,Passed,2.54,EMP00050,EMP00059,Quality Issues,2023-06-12 00:00:00,2023-05-19 00:00:00,68346.6,12985.85,81441.11,78476.65,-66,-24
6180,14,20250427,2025-04-27 00:00:00,DOC004768,PRD00260,SUPP00015,EMP00200,BL004,ACC20001,PO-556687,SINV-613431,Direct,COD,Paid,Delivered,398,172,161.54,199.1,19,WH_Cluj,EXW,EUR,0.9674,N/A,4.29,EMP00012,EMP00110,,2025-05-07 00:00:00,2025-06-02 00:00:00,27784.88,5279.13,33263.11,32178.73,-226,26
