Sales_ID,Sales_Line_Number,Date_ID,Transaction_DateTime,Document_ID,Product_ID,Customer_ID,Employee_ID,Business_Line_ID,Account_ID,Order_Number,Invoice_Number,Sales_Channel,Payment_Method,Payment_Status,Delivery_Method,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Tax_Pct,Promotion_Code,Customer_Segment_Override,Sales_Region,Warehouse_Location,Created_By,Modified_By,Is_Return,Return_Reason,Notes,Gross_Amount,Discount_Amount,Net_Amount,Tax_Amount,Total_Amount,Cost_Amount,Profit_Amount,Profit_Margin_Pct,Created_Date,Modified_Date
5385,7,20230731,2023-07-31 18:37:00,DOC004160,PRD00433,CUST000688,EMP00037,BL004,ACC10002,ORD-707965,INV-964279,Online,Bank Transfer,Paid,Standard,97,929.59,329.38,5,19,BLACK_FRIDAY,,South,WH_Bucharest,EMP00031,EMP00240,0,,,90170.23,4508.51,85661.72,16275.73,101937.45,31949.86,53711.86,62.7,2023-07-31 00:00:00,2023-08-01 00:00:00
5386,6,20240416,2024-04-16 15:57:00,DOC002584,PRD00269,CUST000086,EMP00051,BL004,ACC10001,ORD-596903,INV-661577,Online,Credit Card,Paid,Express,52,141.69,445.61,0,19,FIRST_ORDER,,East,WH_Cluj,EMP00162,EMP00010,0,,,7367.88,0,7367.88,1399.9,8767.78,23171.72,-15803.84,-214.5,2024-04-16 00:00:00,2024-04-18 00:00:00
5387,10,20250118,2025-01-18 19:39:00,DOC000048,PRD00230,CUST000660,EMP00249,BL006,ACC10001,ORD-867485,INV-487540,Phone,Credit Card,Paid,Standard,31,788.91,131.01,5,19,,,South,WH_Cluj,EMP00173,EMP00029,0,,,24456.21,1222.81,23233.4,4414.35,27647.75,4061.31,19172.09,82.52,2025-01-18 00:00:00,2025-01-21 00:00:00
5388,8,20240514,2024-05-14 09:23:00,DOC000759,PRD00350,CUST000911,EMP00051,BL006,ACC10001,ORD-789312,INV-236400,Online,Bank Transfer,Paid,Standard,93,41.11,251.6,0,19,,,West,WH_Timisoara,EMP00011,EMP00186,0,,,3823.23,0,3823.23,726.41,4549.64,23398.8,-19575.57,-512.02,2024-05-14 00:00:00,2024-05-17 00:00:00
5389,9,20250321,2025-03-21 18:27:00,DOC000899,PRD00250,CUST000574,EMP00151,BL006,ACC10002,ORD-908657,INV-668294,Online,Credit Card,Paid,Express,69,750.75,224.91,5,19,FIRST_ORDER,,North,WH_Timisoara,EMP00142,EMP00083,0,,,51801.75,2590.09,49211.66,9350.22,58561.88,15518.79,33692.87,68.47,2025-03-21 00:00:00,2025-03-24 00:00:00
5390,8,20250607,2025-06-07 15:20:00,DOC001422,PRD00228,CUST000606,EMP00249,BL006,ACC10001,ORD-683005,INV-275665,Online,Credit Card,Paid,Express,4,295.68,176.94,5,19,,,South,WH_Bucharest,EMP00181,EMP00179,0,,Gift Wrap,1182.72,59.14,1123.58,213.48,1337.06,707.76,415.82,37.01,2025-06-07 00:00:00,2025-06-08 00:00:00
5391,5,20230624,2023-06-24 17:48:00,DOC000507,PRD00196,CUST000014,EMP00013,BL002,ACC10001,ORD-983087,INV-202686,Mobile App,Cash,Partial,Standard,52,740.44,26.22,5,19,SUMMER23,,Central,WH_Bucharest,EMP00025,EMP00075,0,,,38502.88,1925.14,36577.74,6949.77,43527.51,1363.44,35214.3,96.27,2023-06-24 00:00:00,2023-06-27 00:00:00
5392,4,20231113,2023-11-13 11:32:00,DOC000574,PRD00142,CUST000105,EMP00051,BL004,ACC10002,ORD-534899,INV-153133,Mobile App,Credit Card,Paid,Express,3,858.38,94.75,5,19,,,South,WH_Bucharest,EMP00200,EMP00054,0,,,2575.14,128.76,2446.38,464.81,2911.19,284.25,2162.13,88.38,2023-11-13 00:00:00,2023-11-17 00:00:00
5393,3,20250927,2025-09-27 19:27:00,DOC003762,PRD00420,CUST000917,EMP00026,BL006,ACC10001,ORD-543373,INV-770628,Online,Crypto,Paid,Express,34,769.71,93.9,15,19,,,West,WH_Cluj,EMP00020,EMP00190,0,,,26170.14,3925.52,22244.62,4226.48,26471.1,3192.6,19052.02,85.65,2025-09-27 00:00:00,2025-10-01 00:00:00
5394,10,20250403,2025-04-03 12:38:00,DOC003435,PRD00184,CUST000178,EMP00026,BL002,ACC10002,ORD-399170,INV-892588,Online,PayPal,Paid,Standard,70,210.01,145.35,10,19,FIRST_ORDER,,South,WH_Timisoara,EMP00116,EMP00137,0,,,14700.7,1470.07,13230.63,2513.82,15744.45,10174.5,3056.13,23.1,2025-04-03 00:00:00,2025-04-04 00:00:00
5395,9,20250519,2025-05-19 18:49:00,DOC001620,PRD00215,CUST000209,EMP00153,BL003,ACC10002,ORD-412059,INV-788476,Mobile App,PayPal,Paid,Standard,96,309.38,231.06,10,19,,,South,WH_Timisoara,EMP00177,EMP00010,0,Defective,,29700.48,2970.05,26730.43,5078.78,31809.21,22181.76,4548.67,17.02,2025-05-19 00:00:00,2025-05-19 00:00:00
5396,7,20250719,2025-07-19 08:35:00,DOC002995,PRD00069,CUST000069,EMP00113,BL001,ACC10002,ORD-780520,INV-382580,Mobile App,Crypto,Pending,Standard,81,375.45,136.51,25,19,,,East,WH_Cluj,EMP00214,EMP00006,0,,,30411.45,7602.86,22808.59,4333.63,27142.22,11057.31,11751.28,51.52,2025-07-19 00:00:00,2025-07-19 00:00:00
5397,1,20250605,2025-06-05 09:09:00,DOC001258,PRD00046,CUST000911,EMP00153,BL002,ACC10001,ORD-612648,INV-800074,In-Store,Crypto,Paid,Standard,26,283.79,280.42,25,19,,VIP,North,WH_Bucharest,EMP00055,EMP00061,0,,,7378.54,1844.64,5533.9,1051.44,6585.34,7290.92,-1757.02,-31.75,2025-06-05 00:00:00,2025-06-08 00:00:00
5398,3,20230926,2023-09-26 18:36:00,DOC000298,PRD00015,CUST000063,EMP00232,BL006,ACC10002,ORD-420478,INV-113957,Mobile App,Credit Card,Paid,Standard,56,458.75,146.16,10,19,BLACK_FRIDAY,,West,WH_Cluj,EMP00143,EMP00173,0,,,25690,2569,23121,4392.99,27513.99,8184.96,14936.04,64.6,2023-09-26 00:00:00,2023-09-27 00:00:00
5399,3,20240414,2024-04-14 15:39:00,DOC003559,PRD00343,CUST000171,EMP00018,BL001,ACC10001,ORD-387095,INV-945902,Mobile App,Cash,Paid,Standard,20,544.36,305.5,0,19,SUMMER23,,East,WH_Cluj,EMP00184,EMP00147,0,,,10887.2,0,10887.2,2068.57,12955.77,6110,4777.2,43.88,2024-04-14 00:00:00,2024-04-18 00:00:00
5400,6,20230812,2023-08-12 08:57:00,DOC003373,PRD00136,CUST000795,EMP00018,BL003,ACC10002,ORD-205834,INV-733101,In-Store,Bank Transfer,Paid,Same-Day,44,143.31,122.74,15,19,,,East,WH_Cluj,EMP00010,EMP00079,0,,,6305.64,945.85,5359.79,1018.36,6378.15,5400.56,-40.77,-0.76,2023-08-12 00:00:00,2023-08-16 00:00:00
5401,2,20251223,2025-12-23 10:24:00,DOC002137,PRD00122,CUST000382,EMP00126,BL001,ACC10002,ORD-353023,INV-340031,In-Store,Bank Transfer,Paid,Standard,16,28.28,335.87,5,19,,,East,WH_Bucharest,EMP00048,EMP00025,0,,,452.48,22.62,429.86,81.67,511.53,5373.92,-4944.06,-1150.16,2025-12-23 00:00:00,2025-12-27 00:00:00
5402,4,20250901,2025-09-01 09:44:00,DOC001886,PRD00184,CUST000829,EMP00018,BL005,ACC10001,ORD-774573,INV-334942,In-Store,Credit Card,Paid,Standard,65,404.81,400.67,0,19,SUMMER23,,West,WH_Bucharest,EMP00005,EMP00100,0,,,26312.65,0,26312.65,4999.4,31312.05,26043.55,269.1,1.02,2025-09-01 00:00:00,2025-09-05 00:00:00
5403,2,20250625,2025-06-25 17:16:00,DOC001236,PRD00267,CUST000310,EMP00193,BL005,ACC10001,ORD-639703,INV-396712,Phone,Credit Card,Paid,Standard,31,894.77,252.19,0,19,,VIP,East,WH_Bucharest,EMP00108,EMP00001,0,,,27737.87,0,27737.87,5270.2,33008.07,7817.89,19919.98,71.82,2025-06-25 00:00:00,2025-06-28 00:00:00
5404,5,20250409,2025-04-09 12:56:00,DOC004351,PRD00199,CUST000699,EMP00002,BL006,ACC10002,ORD-491082,INV-523725,In-Store,PayPal,Paid,Standard,28,821.71,362.16,15,19,,,South,WH_Bucharest,EMP00218,EMP00055,0,,,23007.88,3451.18,19556.7,3715.77,23272.47,10140.48,9416.22,48.15,2025-04-09 00:00:00,2025-04-12 00:00:00
5405,4,20230826,2023-08-26 19:52:00,DOC004633,PRD00407,CUST000748,EMP00002,BL003,ACC10001,ORD-247619,INV-631794,In-Store,PayPal,Paid,Same-Day,90,911.76,360.49,10,19,,,North,WH_Bucharest,EMP00156,EMP00205,0,,,82058.4,8205.84,73852.56,14031.99,87884.55,32444.1,41408.46,56.07,2023-08-26 00:00:00,2023-08-30 00:00:00
5406,4,20230316,2023-03-16 11:03:00,DOC003115,PRD00173,CUST000167,EMP00168,BL004,ACC10002,ORD-788070,INV-729058,Online,Bank Transfer,Paid,Express,95,588.57,235.53,5,19,,,Central,WH_Cluj,EMP00182,EMP00166,0,,,55914.15,2795.71,53118.44,10092.5,63210.94,22375.35,30743.09,57.88,2023-03-16 00:00:00,2023-03-17 00:00:00
5407,4,20240514,2024-05-14 11:09:00,DOC000559,PRD00110,CUST000724,EMP00193,BL004,ACC10001,ORD-579898,INV-942271,Online,Credit Card,Overdue,Pickup,96,726.5,194.91,5,19,,,South,WH_Bucharest,EMP00037,EMP00107,0,,,69744,3487.2,66256.8,12588.79,78845.59,18711.36,47545.44,71.76,2024-05-14 00:00:00,2024-05-14 00:00:00
5408,4,20230925,2023-09-25 11:52:00,DOC003153,PRD00105,CUST000629,EMP00036,BL002,ACC10001,ORD-693651,INV-290095,Phone,Cash,Paid,Standard,38,654.44,147.98,0,19,,,South,WH_Cluj,EMP00195,EMP00042,0,,Special Instructions,24868.72,0,24868.72,4725.06,29593.78,5623.24,19245.48,77.39,2023-09-25 00:00:00,2023-09-26 00:00:00
5409,5,20250913,2025-09-13 18:24:00,DOC003549,PRD00411,CUST000233,EMP00043,BL006,ACC10001,ORD-402459,INV-417797,In-Store,Credit Card,Paid,Standard,22,484.98,131.44,10,19,FIRST_ORDER,,South,WH_Timisoara,EMP00131,EMP00233,0,,,10669.56,1066.96,9602.6,1824.49,11427.09,2891.68,6710.92,69.89,2025-09-13 00:00:00,2025-09-14 00:00:00
5410,2,20251209,2025-12-09 11:31:00,DOC002878,PRD00287,CUST000163,EMP00105,BL005,ACC10002,ORD-412903,INV-133900,Online,Bank Transfer,Paid,Standard,9,242.26,78.91,0,19,,Corporate,South,WH_Bucharest,EMP00137,EMP00019,0,,,2180.34,0,2180.34,414.26,2594.6,710.19,1470.15,67.43,2025-12-09 00:00:00,2025-12-09 00:00:00
5411,6,20251218,2025-12-18 11:07:00,DOC000480,PRD00175,CUST000593,EMP00043,BL002,ACC10001,ORD-196877,INV-312595,Online,Credit Card,Paid,Standard,25,100.43,113.16,10,19,SUMMER23,,North,WH_Timisoara,EMP00181,EMP00029,0,,,2510.75,251.08,2259.67,429.34,2689.01,2829,-569.33,-25.2,2025-12-18 00:00:00,2025-12-19 00:00:00
5412,1,20241223,2024-12-23 13:41:00,DOC003560,PRD00360,CUST000504,EMP00055,BL003,ACC10001,ORD-605837,INV-809023,Phone,Bank Transfer,Paid,Standard,36,764.58,374.66,15,19,,VIP,North,WH_Cluj,EMP00056,EMP00051,0,,Rush Order,27524.88,4128.73,23396.15,4445.27,27841.42,13487.76,9908.39,42.35,2024-12-23 00:00:00,2024-12-27 00:00:00
5413,10,20251231,2025-12-31 09:44:00,DOC000579,PRD00322,CUST000265,EMP00051,BL001,ACC10002,ORD-459167,INV-224353,In-Store,Credit Card,Paid,Express,47,866.38,44.94,20,19,,,South,WH_Cluj,EMP00138,EMP00180,0,,,40719.86,8143.97,32575.89,6189.42,38765.31,2112.18,30463.71,93.52,2025-12-31 00:00:00,2025-12-31 00:00:00
5414,2,20230709,2023-07-09 11:11:00,DOC002343,PRD00364,CUST000875,EMP00229,BL006,ACC10002,ORD-885153,INV-964611,Phone,Credit Card,Paid,Standard,77,302.17,345.09,0,19,BLACK_FRIDAY,,South,WH_Cluj,EMP00086,EMP00146,0,,,23267.09,0,23267.09,4420.75,27687.84,26571.93,-3304.84,-14.2,2023-07-09 00:00:00,2023-07-11 00:00:00
5415,3,20250922,2025-09-22 14:20:00,DOC004600,PRD00368,CUST000878,EMP00168,BL006,ACC10001,ORD-777763,INV-688664,In-Store,Cash,Pending,Express,30,761.62,139.76,0,19,SUMMER23,Corporate,West,WH_Bucharest,EMP00193,EMP00089,0,,,22848.6,0,22848.6,4341.23,27189.83,4192.8,18655.8,81.65,2025-09-22 00:00:00,2025-09-24 00:00:00
5416,2,20240719,2024-07-19 14:44:00,DOC003164,PRD00479,CUST000506,EMP00055,BL005,ACC10002,ORD-205534,INV-979954,Online,Credit Card,Paid,Express,37,862.37,425.46,25,19,LOYALTY10,,North,WH_Timisoara,EMP00047,EMP00109,0,,,31907.69,7976.92,23930.77,4546.85,28477.62,15742.02,8188.75,34.22,2024-07-19 00:00:00,2024-07-20 00:00:00
5417,3,20250919,2025-09-19 08:26:00,DOC001978,PRD00061,CUST000635,EMP00049,BL004,ACC10001,ORD-657372,INV-492110,Online,Bank Transfer,Partial,Pickup,94,942.8,368.47,25,19,SUMMER23,,West,WH_Cluj,EMP00201,EMP00209,0,,Gift Wrap,88623.2,22155.8,66467.4,12628.81,79096.21,34636.18,31831.22,47.89,2025-09-19 00:00:00,2025-09-23 00:00:00
5418,8,20250105,2025-01-05 17:29:00,DOC003705,PRD00264,CUST000060,EMP00043,BL002,ACC10002,ORD-527875,INV-925591,Online,PayPal,Paid,Standard,77,176.79,103.56,15,19,SUMMER23,,East,WH_Cluj,EMP00017,EMP00043,0,,,13612.83,2041.92,11570.91,2198.47,13769.38,7974.12,3596.79,31.08,2025-01-05 00:00:00,2025-01-06 00:00:00
5419,3,20230605,2023-06-05 19:09:00,DOC004801,PRD00321,CUST000062,EMP00193,BL001,ACC10002,ORD-108848,INV-911012,In-Store,Crypto,Overdue,Standard,67,295.09,368.63,10,19,,,Central,WH_Bucharest,EMP00120,EMP00200,0,Customer Changed Mind,,19771.03,1977.1,17793.93,3380.85,21174.78,24698.21,-6904.28,-38.8,2023-06-05 00:00:00,2023-06-07 00:00:00
5420,10,20241103,2024-11-03 16:20:00,DOC002029,PRD00409,CUST000767,EMP00058,BL004,ACC10001,ORD-176970,INV-770532,In-Store,Cash,Paid,Standard,45,429.49,278.82,0,19,SUMMER23,VIP,Central,WH_Cluj,EMP00072,EMP00035,0,,,19327.05,0,19327.05,3672.14,22999.19,12546.9,6780.15,35.08,2024-11-03 00:00:00,2024-11-05 00:00:00
5421,1,20230310,2023-03-10 14:00:00,DOC004058,PRD00273,CUST000106,EMP00055,BL004,ACC10002,ORD-749666,INV-224938,Online,Cash,Paid,Standard,81,118.74,348.58,0,19,,,North,WH_Bucharest,EMP00225,EMP00063,0,,,9617.94,0,9617.94,1827.41,11445.35,28234.98,-18617.04,-193.57,2023-03-10 00:00:00,2023-03-14 00:00:00
5422,8,20240108,2024-01-08 18:08:00,DOC000309,PRD00158,CUST000836,EMP00043,BL006,ACC10002,ORD-385761,INV-425658,Online,PayPal,Paid,Express,1,219.51,42.9,0,19,,,North,WH_Cluj,EMP00205,EMP00151,0,,,219.51,0,219.51,41.71,261.22,42.9,176.61,80.46,2024-01-08 00:00:00,2024-01-08 00:00:00
5423,8,20230224,2023-02-24 13:02:00,DOC001224,PRD00408,CUST000144,EMP00126,BL003,ACC10001,ORD-546010,INV-346566,Partner,Credit Card,Paid,Standard,75,59.34,265.41,20,19,,,North,WH_Timisoara,EMP00204,EMP00208,0,,,4450.5,890.1,3560.4,676.48,4236.88,19905.75,-16345.35,-459.09,2023-02-24 00:00:00,2023-02-27 00:00:00
5424,7,20230326,2023-03-26 09:48:00,DOC004783,PRD00223,CUST000400,EMP00014,BL004,ACC10001,ORD-221081,INV-917414,Partner,Cash,Partial,Express,68,729.51,128.18,15,19,LOYALTY10,,West,WH_Bucharest,EMP00046,EMP00125,0,,,49606.68,7441,42165.68,8011.48,50177.16,8716.24,33449.44,79.33,2023-03-26 00:00:00,2023-03-30 00:00:00
5425,4,20250729,2025-07-29 13:52:00,DOC001968,PRD00115,CUST000989,EMP00002,BL004,ACC10001,ORD-978807,INV-318753,Online,Credit Card,Paid,Pickup,13,568.28,456.96,5,19,LOYALTY10,,West,WH_Timisoara,EMP00049,EMP00162,0,,,7387.64,369.38,7018.26,1333.47,8351.73,5940.48,1077.78,15.36,2025-07-29 00:00:00,2025-07-30 00:00:00
5426,5,20250420,2025-04-20 12:41:00,DOC001266,PRD00254,CUST000748,EMP00058,BL004,ACC10002,ORD-623158,INV-475984,Online,Credit Card,Paid,Standard,21,597.12,241.28,15,19,SUMMER23,Corporate,East,WH_Bucharest,EMP00064,EMP00158,0,,Fragile,12539.52,1880.93,10658.59,2025.13,12683.72,5066.88,5591.71,52.46,2025-04-20 00:00:00,2025-04-20 00:00:00
5427,10,20240814,2024-08-14 16:18:00,DOC004888,PRD00308,CUST000864,EMP00003,BL001,ACC10001,ORD-678134,INV-242377,Online,Bank Transfer,Paid,Standard,40,767.97,476.31,15,19,FIRST_ORDER,,West,WH_Timisoara,EMP00195,EMP00033,0,,,30718.8,4607.82,26110.98,4961.09,31072.07,19052.4,7058.58,27.03,2024-08-14 00:00:00,2024-08-15 00:00:00
5428,6,20250101,2025-01-01 19:05:00,DOC004132,PRD00063,CUST000544,EMP00037,BL001,ACC10002,ORD-546502,INV-750902,Online,Credit Card,Pending,Standard,32,91.96,357.14,0,19,,,West,WH_Timisoara,EMP00197,EMP00170,0,,,2942.72,0,2942.72,559.12,3501.84,11428.48,-8485.76,-288.36,2025-01-01 00:00:00,2025-01-03 00:00:00
5429,6,20240913,2024-09-13 08:06:00,DOC001321,PRD00061,CUST000358,EMP00190,BL004,ACC10001,ORD-296193,INV-495284,Online,Cash,Paid,Express,90,117.74,11.56,0,19,FIRST_ORDER,,Central,WH_Bucharest,EMP00205,EMP00191,0,,,10596.6,0,10596.6,2013.35,12609.95,1040.4,9556.2,90.18,2024-09-13 00:00:00,2024-09-14 00:00:00
5430,7,20251005,2025-10-05 12:42:00,DOC002023,PRD00256,CUST000487,EMP00190,BL006,ACC10002,ORD-271612,INV-333334,Online,Bank Transfer,Partial,Express,1,35.2,50.98,15,19,FIRST_ORDER,,West,WH_Cluj,EMP00080,EMP00056,0,,,35.2,5.28,29.92,5.68,35.6,50.98,-21.06,-70.39,2025-10-05 00:00:00,2025-10-05 00:00:00
5431,4,20231113,2023-11-13 10:15:00,DOC003279,PRD00077,CUST000247,EMP00055,BL003,ACC10001,ORD-179860,INV-818448,In-Store,Cash,Paid,Standard,21,153.79,479.15,5,19,BLACK_FRIDAY,,North,WH_Bucharest,EMP00115,EMP00151,0,,,3229.59,161.48,3068.11,582.94,3651.05,10062.15,-6994.04,-227.96,2023-11-13 00:00:00,2023-11-15 00:00:00
5432,8,20240916,2024-09-16 16:35:00,DOC000142,PRD00442,CUST000232,EMP00190,BL004,ACC10001,ORD-112448,INV-387702,Phone,Credit Card,Pending,Standard,76,448.39,172.64,5,19,,,Central,WH_Timisoara,EMP00157,EMP00211,0,,,34077.64,1703.88,32373.76,6151.01,38524.77,13120.64,19253.12,59.47,2024-09-16 00:00:00,2024-09-19 00:00:00
5433,2,20230909,2023-09-09 19:03:00,DOC001306,PRD00375,CUST000038,EMP00058,BL005,ACC10001,ORD-387281,INV-524576,Online,Credit Card,Overdue,Standard,9,202.47,198.56,0,19,SUMMER23,,Central,WH_Cluj,EMP00097,EMP00170,0,,,1822.23,0,1822.23,346.22,2168.45,1787.04,35.19,1.93,2023-09-09 00:00:00,2023-09-09 00:00:00
5434,9,20230601,2023-06-01 08:17:00,DOC002646,PRD00463,CUST000679,EMP00214,BL005,ACC10001,ORD-835065,INV-197788,In-Store,Cash,Paid,Express,52,756.8,95.04,0,19,LOYALTY10,,South,WH_Timisoara,EMP00067,EMP00201,0,,,39353.6,0,39353.6,7477.18,46830.78,4942.08,34411.52,87.44,2023-06-01 00:00:00,2023-06-03 00:00:00
5435,6,20250628,2025-06-28 13:31:00,DOC001886,PRD00090,CUST000446,EMP00058,BL002,ACC10001,ORD-706352,INV-980924,Online,Cash,Paid,Express,47,551.15,12.17,0,19,LOYALTY10,,North,WH_Bucharest,EMP00217,EMP00202,0,,Gift Wrap,25904.05,0,25904.05,4921.77,30825.82,571.99,25332.06,97.79,2025-06-28 00:00:00,2025-06-28 00:00:00
5436,1,20250515,2025-05-15 10:31:00,DOC002069,PRD00288,CUST000447,EMP00002,BL005,ACC10001,ORD-852203,INV-515538,In-Store,Credit Card,Pending,Express,36,889.83,52.87,5,19,,VIP,Central,WH_Cluj,EMP00134,EMP00139,0,,,32033.88,1601.69,30432.19,5782.12,36214.31,1903.32,28528.87,93.75,2025-05-15 00:00:00,2025-05-15 00:00:00
5437,1,20240822,2024-08-22 08:17:00,DOC000418,PRD00365,CUST000617,EMP00214,BL002,ACC10001,ORD-975685,INV-707394,In-Store,Credit Card,Paid,Pickup,9,557.52,8,5,19,,,North,WH_Cluj,EMP00129,EMP00194,0,,,5017.68,250.88,4766.8,905.69,5672.49,72,4694.8,98.49,2024-08-22 00:00:00,2024-08-26 00:00:00
5438,8,20251003,2025-10-03 18:38:00,DOC002277,PRD00291,CUST000016,EMP00037,BL002,ACC10002,ORD-236956,INV-982466,Phone,Cash,Paid,Standard,42,805.89,468.21,25,19,,Corporate,Central,WH_Bucharest,EMP00189,EMP00066,0,,,33847.38,8461.84,25385.54,4823.25,30208.79,19664.82,5720.72,22.54,2025-10-03 00:00:00,2025-10-04 00:00:00
5439,10,20250828,2025-08-28 10:42:00,DOC003680,PRD00272,CUST000054,EMP00018,BL002,ACC10001,ORD-837751,INV-219332,Mobile App,Credit Card,Paid,Standard,61,877.05,356.03,0,19,,,South,WH_Timisoara,EMP00156,EMP00013,0,,,53500.05,0,53500.05,10165.01,63665.06,21717.83,31782.22,59.41,2025-08-28 00:00:00,2025-08-30 00:00:00
5440,10,20251001,2025-10-01 09:36:00,DOC000140,PRD00137,CUST000766,EMP00126,BL002,ACC10002,ORD-354981,INV-160846,Online,PayPal,Paid,Standard,86,723.34,132.6,0,19,,,East,WH_Bucharest,EMP00183,EMP00081,0,,,62207.24,0,62207.24,11819.38,74026.62,11403.6,50803.64,81.67,2025-10-01 00:00:00,2025-10-02 00:00:00
5441,7,20231030,2023-10-30 17:52:00,DOC002137,PRD00275,CUST000749,EMP00153,BL004,ACC10001,ORD-933942,INV-313649,In-Store,Credit Card,Paid,Standard,67,704.05,127.31,0,19,LOYALTY10,,East,WH_Cluj,EMP00222,EMP00029,0,,,47171.35,0,47171.35,8962.56,56133.91,8529.77,38641.58,81.92,2023-10-30 00:00:00,2023-10-31 00:00:00
5442,3,20251023,2025-10-23 19:27:00,DOC001861,PRD00424,CUST000911,EMP00151,BL006,ACC10002,ORD-446674,INV-474112,In-Store,Bank Transfer,Paid,Pickup,2,238.98,206.68,0,19,SUMMER23,,South,WH_Cluj,EMP00139,EMP00174,0,,,477.96,0,477.96,90.81,568.77,413.36,64.6,13.52,2025-10-23 00:00:00,2025-10-25 00:00:00
5443,8,20240204,2024-02-04 19:49:00,DOC002876,PRD00040,CUST000018,EMP00109,BL001,ACC10002,ORD-472353,INV-994597,Partner,Bank Transfer,Paid,Standard,96,468.84,157.15,0,19,,,West,WH_Bucharest,EMP00007,EMP00174,0,,,45008.64,0,45008.64,8551.64,53560.28,15086.4,29922.24,66.48,2024-02-04 00:00:00,2024-02-08 00:00:00
5444,8,20230309,2023-03-09 19:38:00,DOC003031,PRD00174,CUST000772,EMP00126,BL005,ACC10001,ORD-242567,INV-944361,Mobile App,PayPal,Paid,Standard,60,181.3,414.26,5,19,,,East,WH_Bucharest,EMP00090,EMP00033,0,,,10878,543.9,10334.1,1963.48,12297.58,24855.6,-14521.5,-140.52,2023-03-09 00:00:00,2023-03-10 00:00:00
5445,7,20230603,2023-06-03 15:01:00,DOC004818,PRD00499,CUST000549,EMP00003,BL005,ACC10002,ORD-461987,INV-290875,Partner,Bank Transfer,Pending,Express,10,163.95,38.89,0,19,FIRST_ORDER,,North,WH_Cluj,EMP00109,EMP00108,0,,,1639.5,0,1639.5,311.5,1951,388.9,1250.6,76.28,2023-06-03 00:00:00,2023-06-04 00:00:00
5446,5,20251011,2025-10-11 10:59:00,DOC004056,PRD00109,CUST000296,EMP00055,BL005,ACC10001,ORD-518147,INV-798937,In-Store,PayPal,Pending,Express,99,219.41,87.95,0,19,LOYALTY10,,Central,WH_Cluj,EMP00187,EMP00180,0,,,21721.59,0,21721.59,4127.1,25848.69,8707.05,13014.54,59.92,2025-10-11 00:00:00,2025-10-15 00:00:00
5447,8,20230701,2023-07-01 18:36:00,DOC001382,PRD00131,CUST000575,EMP00002,BL002,ACC10001,ORD-673023,INV-686571,Partner,Credit Card,Pending,Pickup,92,268.8,291.9,10,19,FIRST_ORDER,,South,WH_Timisoara,EMP00058,EMP00003,0,,,24729.6,2472.96,22256.64,4228.76,26485.4,26854.8,-4598.16,-20.66,2023-07-01 00:00:00,2023-07-03 00:00:00
5448,5,20240608,2024-06-08 14:36:00,DOC003919,PRD00154,CUST000068,EMP00229,BL003,ACC10001,ORD-828174,INV-197475,Online,Credit Card,Paid,Express,48,771.74,164.22,5,19,,,Central,WH_Bucharest,EMP00232,EMP00228,0,,,37043.52,1852.18,35191.34,6686.35,41877.69,7882.56,27308.78,77.6,2024-06-08 00:00:00,2024-06-09 00:00:00
5449,1,20230708,2023-07-08 17:50:00,DOC002378,PRD00357,CUST000401,EMP00193,BL001,ACC10002,ORD-721452,INV-983224,Partner,Cash,Paid,Same-Day,4,929.97,73.93,0,19,LOYALTY10,,East,WH_Cluj,EMP00245,EMP00018,0,Damaged,,3719.88,0,3719.88,706.78,4426.66,295.72,3424.16,92.05,2023-07-08 00:00:00,2023-07-11 00:00:00
5450,8,20230120,2023-01-20 13:01:00,DOC002776,PRD00072,CUST000977,EMP00190,BL003,ACC10002,ORD-129348,INV-982630,Online,Credit Card,Paid,Standard,75,92.17,394.62,0,19,,,East,WH_Cluj,EMP00153,EMP00198,0,,Special Instructions,6912.75,0,6912.75,1313.42,8226.17,29596.5,-22683.75,-328.14,2023-01-20 00:00:00,2023-01-22 00:00:00
5451,7,20250430,2025-04-30 14:18:00,DOC002309,PRD00326,CUST000482,EMP00229,BL003,ACC10002,ORD-305198,INV-849349,Partner,Bank Transfer,Pending,Standard,22,475.96,114.4,0,19,SUMMER23,,North,WH_Timisoara,EMP00080,EMP00105,0,,,10471.12,0,10471.12,1989.51,12460.63,2516.8,7954.32,75.96,2025-04-30 00:00:00,2025-05-02 00:00:00
5452,7,20250616,2025-06-16 18:58:00,DOC000228,PRD00005,CUST000888,EMP00055,BL005,ACC10001,ORD-881619,INV-964467,In-Store,Credit Card,Pending,Standard,49,882.38,476.5,0,19,SUMMER23,,West,WH_Bucharest,EMP00180,EMP00024,0,,,43236.62,0,43236.62,8214.96,51451.58,23348.5,19888.12,46,2025-06-16 00:00:00,2025-06-19 00:00:00
5453,2,20230110,2023-01-10 14:04:00,DOC003885,PRD00213,CUST000688,EMP00214,BL003,ACC10002,ORD-471686,INV-278044,In-Store,Bank Transfer,Pending,Same-Day,31,409.3,152.45,25,19,,,Central,WH_Cluj,EMP00184,EMP00207,0,,,12688.3,3172.08,9516.22,1808.08,11324.3,4725.95,4790.27,50.34,2023-01-10 00:00:00,2023-01-13 00:00:00
