Document_ID,Document_Number,Document_Type,Document_Date,Status
DOC002546,INV-002546,Budget_Entry,2023-08-02 00:00:00,Posted
DOC002547,INV-002547,Sales_Invoice,2024-04-27 00:00:00,Approved
DOC002548,INV-002548,Budget_Entry,2025-12-26 00:00:00,Posted
DOC002549,INV-002549,Purchase_Order,2023-05-13 00:00:00,Posted
DOC002550,INV-002550,Sales_Invoice,2024-05-26 00:00:00,Posted
DOC002551,INV-002551,Budget_Entry,2023-07-30 00:00:00,Cancelled
DOC002552,INV-002552,Purchase_Order,2025-09-14 00:00:00,Posted
DOC002553,INV-002553,Purchase_Order,2025-09-13 00:00:00,Posted
DOC002554,INV-002554,Sales_Invoice,2024-12-17 00:00:00,Posted
DOC002555,INV-002555,Stock_Movement,2023-09-10 00:00:00,Posted
DOC002556,INV-002556,Payroll,2023-02-07 00:00:00,Posted
DOC002557,INV-002557,Sales_Invoice,2025-12-02 00:00:00,Posted
DOC002558,INV-002558,Purchase_Order,2024-09-20 00:00:00,Posted
DOC002559,INV-002559,Purchase_Order,2025-09-13 00:00:00,Posted
DOC002560,INV-002560,Sales_Invoice,2023-02-15 00:00:00,Posted
DOC002561,INV-002561,Stock_Movement,2023-11-01 00:00:00,Posted
DOC002562,INV-002562,Payroll,2023-08-21 00:00:00,Posted
DOC002563,INV-002563,Budget_Entry,2023-09-02 00:00:00,Cancelled
DOC002564,INV-002564,Sales_Invoice,2025-01-29 00:00:00,Posted
DOC002565,INV-002565,Payroll,2025-04-18 00:00:00,Posted
DOC002566,INV-002566,Payroll,2023-06-07 00:00:00,Posted
DOC002567,INV-002567,Purchase_Order,2025-10-21 00:00:00,Posted
DOC002568,INV-002568,Budget_Entry,2023-08-05 00:00:00,Posted
DOC002569,INV-002569,Sales_Invoice,2025-07-16 00:00:00,Draft
DOC002570,INV-002570,Purchase_Order,2024-05-21 00:00:00,Posted
DOC002571,INV-002571,Purchase_Order,2025-01-30 00:00:00,Draft
DOC002572,INV-002572,Stock_Movement,2025-06-22 00:00:00,Posted
DOC002573,INV-002573,Payroll,2024-08-03 00:00:00,Posted
DOC002574,INV-002574,Sales_Invoice,2025-11-19 00:00:00,Posted
DOC002575,INV-002575,Sales_Invoice,2024-09-18 00:00:00,Posted
DOC002576,INV-002576,Sales_Invoice,2024-06-03 00:00:00,Draft
DOC002577,INV-002577,Purchase_Order,2023-10-02 00:00:00,Posted
DOC002578,INV-002578,Stock_Movement,2024-05-06 00:00:00,Posted
DOC002579,INV-002579,Budget_Entry,2025-04-06 00:00:00,Posted
DOC002580,INV-002580,Purchase_Order,2025-08-08 00:00:00,Posted
DOC002581,INV-002581,Budget_Entry,2025-07-14 00:00:00,Cancelled
DOC002582,INV-002582,Stock_Movement,2025-04-26 00:00:00,Posted
DOC002583,INV-002583,Payroll,2025-11-25 00:00:00,Posted
DOC002584,INV-002584,Sales_Invoice,2025-12-03 00:00:00,Posted
DOC002585,INV-002585,Budget_Entry,2023-02-08 00:00:00,Posted
DOC002586,INV-002586,Purchase_Order,2023-08-27 00:00:00,Posted
DOC002587,INV-002587,Budget_Entry,2025-11-02 00:00:00,Posted
DOC002588,INV-002588,Payroll,2023-05-02 00:00:00,Posted
DOC002589,INV-002589,Sales_Invoice,2023-05-24 00:00:00,Posted
DOC002590,INV-002590,Budget_Entry,2024-11-14 00:00:00,Posted
DOC002591,INV-002591,Payroll,2024-03-30 00:00:00,Posted
DOC002592,INV-002592,Purchase_Order,2024-01-03 00:00:00,Posted
DOC002593,INV-002593,Stock_Movement,2025-01-28 00:00:00,Posted
DOC002594,INV-002594,Purchase_Order,2023-09-04 00:00:00,Posted
DOC002595,INV-002595,Sales_Invoice,2025-07-11 00:00:00,Posted
DOC002596,INV-002596,Purchase_Order,2025-12-04 00:00:00,Posted
DOC002597,INV-002597,Purchase_Order,2025-02-03 00:00:00,Posted
DOC002598,INV-002598,Purchase_Order,2024-01-10 00:00:00,Posted
DOC002599,INV-002599,Purchase_Order,2023-07-26 00:00:00,Posted
DOC002600,INV-002600,Sales_Invoice,2024-06-02 00:00:00,Posted
DOC002601,INV-002601,Payroll,2023-08-30 00:00:00,Approved
DOC002602,INV-002602,Budget_Entry,2025-03-29 00:00:00,Posted
DOC002603,INV-002603,Stock_Movement,2023-10-29 00:00:00,Posted
DOC002604,INV-002604,Budget_Entry,2024-12-01 00:00:00,Posted
DOC002605,INV-002605,Budget_Entry,2023-10-15 00:00:00,Posted
DOC002606,INV-002606,Stock_Movement,2023-06-03 00:00:00,Posted
DOC002607,INV-002607,Sales_Invoice,2024-02-27 00:00:00,Approved
DOC002608,INV-002608,Stock_Movement,2025-04-29 00:00:00,Posted
DOC002609,INV-002609,Sales_Invoice,2023-02-19 00:00:00,Posted
DOC002610,INV-002610,Budget_Entry,2024-07-17 00:00:00,Posted
DOC002611,INV-002611,Sales_Invoice,2025-05-03 00:00:00,Cancelled
DOC002612,INV-002612,Payroll,2025-06-01 00:00:00,Posted
DOC002613,INV-002613,Stock_Movement,2024-10-23 00:00:00,Approved
DOC002614,INV-002614,Payroll,2024-07-18 00:00:00,Posted
DOC002615,INV-002615,Budget_Entry,2023-08-01 00:00:00,Posted
DOC002616,INV-002616,Stock_Movement,2025-12-25 00:00:00,Posted
DOC002617,INV-002617,Budget_Entry,2025-03-21 00:00:00,Posted
DOC002618,INV-002618,Payroll,2025-04-29 00:00:00,Cancelled
DOC002619,INV-002619,Budget_Entry,2025-05-30 00:00:00,Posted
DOC002620,INV-002620,Stock_Movement,2025-12-24 00:00:00,Posted
DOC002621,INV-002621,Stock_Movement,2023-11-30 00:00:00,Posted
DOC002622,INV-002622,Budget_Entry,2023-02-01 00:00:00,Posted
DOC002623,INV-002623,Stock_Movement,2025-05-17 00:00:00,Posted
DOC002624,INV-002624,Stock_Movement,2025-06-16 00:00:00,Posted
DOC002625,INV-002625,Budget_Entry,2024-08-23 00:00:00,Approved
DOC002626,INV-002626,Payroll,2025-09-14 00:00:00,Posted
DOC002627,INV-002627,Stock_Movement,2024-08-21 00:00:00,Posted
DOC002628,INV-002628,Stock_Movement,2024-06-03 00:00:00,Posted
DOC002629,INV-002629,Stock_Movement,2025-05-18 00:00:00,Posted
DOC002630,INV-002630,Stock_Movement,2023-01-16 00:00:00,Posted
DOC002631,INV-002631,Budget_Entry,2023-10-10 00:00:00,Posted
DOC002632,INV-002632,Payroll,2023-12-27 00:00:00,Posted
DOC002633,INV-002633,Payroll,2025-11-24 00:00:00,Posted
DOC002634,INV-002634,Sales_Invoice,2023-04-23 00:00:00,Posted
DOC002635,INV-002635,Stock_Movement,2023-11-04 00:00:00,Cancelled
DOC002636,INV-002636,Stock_Movement,2025-08-16 00:00:00,Posted
DOC002637,INV-002637,Sales_Invoice,2025-12-12 00:00:00,Posted
DOC002638,INV-002638,Payroll,2025-04-13 00:00:00,Approved
DOC002639,INV-002639,Purchase_Order,2023-08-30 00:00:00,Posted
DOC002640,INV-002640,Purchase_Order,2023-01-31 00:00:00,Posted
DOC002641,INV-002641,Payroll,2024-12-04 00:00:00,Posted
DOC002642,INV-002642,Stock_Movement,2025-05-18 00:00:00,Cancelled
DOC002643,INV-002643,Purchase_Order,2023-08-21 00:00:00,Posted
DOC002644,INV-002644,Budget_Entry,2025-11-23 00:00:00,Posted
DOC002645,INV-002645,Budget_Entry,2025-08-08 00:00:00,Posted
DOC002646,INV-002646,Sales_Invoice,2023-02-28 00:00:00,Posted
DOC002647,INV-002647,Payroll,2025-02-09 00:00:00,Posted
DOC002648,INV-002648,Payroll,2024-12-18 00:00:00,Posted
DOC002649,INV-002649,Purchase_Order,2023-10-29 00:00:00,Posted
DOC002650,INV-002650,Stock_Movement,2025-03-13 00:00:00,Posted
DOC002651,INV-002651,Payroll,2025-06-15 00:00:00,Posted
DOC002652,INV-002652,Purchase_Order,2023-04-22 00:00:00,Approved
DOC002653,INV-002653,Purchase_Order,2023-11-13 00:00:00,Posted
DOC002654,INV-002654,Payroll,2024-10-29 00:00:00,Posted
DOC002655,INV-002655,Purchase_Order,2024-11-20 00:00:00,Posted
DOC002656,INV-002656,Sales_Invoice,2023-01-18 00:00:00,Posted
DOC002657,INV-002657,Sales_Invoice,2025-02-16 00:00:00,Posted
DOC002658,INV-002658,Payroll,2023-12-26 00:00:00,Posted
DOC002659,INV-002659,Stock_Movement,2023-11-28 00:00:00,Draft
DOC002660,INV-002660,Sales_Invoice,2024-06-11 00:00:00,Posted
DOC002661,INV-002661,Sales_Invoice,2023-01-12 00:00:00,Posted
DOC002662,INV-002662,Payroll,2023-07-31 00:00:00,Cancelled
DOC002663,INV-002663,Budget_Entry,2024-10-02 00:00:00,Posted
DOC002664,INV-002664,Purchase_Order,2023-10-10 00:00:00,Posted
DOC002665,INV-002665,Sales_Invoice,2025-02-18 00:00:00,Approved
DOC002666,INV-002666,Budget_Entry,2025-11-19 00:00:00,Posted
DOC002667,INV-002667,Stock_Movement,2025-10-29 00:00:00,Posted
DOC002668,INV-002668,Budget_Entry,2024-11-07 00:00:00,Posted
DOC002669,INV-002669,Payroll,2024-12-05 00:00:00,Posted
DOC002670,INV-002670,Stock_Movement,2024-03-01 00:00:00,Posted
DOC002671,INV-002671,Stock_Movement,2024-08-13 00:00:00,Cancelled
DOC002672,INV-002672,Budget_Entry,2023-04-01 00:00:00,Cancelled
DOC002673,INV-002673,Payroll,2024-03-31 00:00:00,Approved
DOC002674,INV-002674,Sales_Invoice,2024-03-19 00:00:00,Posted
DOC002675,INV-002675,Budget_Entry,2023-03-20 00:00:00,Posted
DOC002676,INV-002676,Sales_Invoice,2025-07-15 00:00:00,Posted
DOC002677,INV-002677,Budget_Entry,2023-04-13 00:00:00,Posted
DOC002678,INV-002678,Sales_Invoice,2024-09-14 00:00:00,Cancelled
DOC002679,INV-002679,Budget_Entry,2025-09-16 00:00:00,Approved
DOC002680,INV-002680,Stock_Movement,2023-08-22 00:00:00,Posted
DOC002681,INV-002681,Purchase_Order,2024-10-05 00:00:00,Posted
DOC002682,INV-002682,Stock_Movement,2025-02-28 00:00:00,Posted
DOC002683,INV-002683,Sales_Invoice,2024-01-22 00:00:00,Posted
DOC002684,INV-002684,Payroll,2025-04-26 00:00:00,Approved
DOC002685,INV-002685,Stock_Movement,2023-02-07 00:00:00,Posted
DOC002686,INV-002686,Purchase_Order,2023-08-29 00:00:00,Cancelled
DOC002687,INV-002687,Sales_Invoice,2025-11-15 00:00:00,Posted
DOC002688,INV-002688,Stock_Movement,2024-07-15 00:00:00,Posted
DOC002689,INV-002689,Budget_Entry,2025-03-16 00:00:00,Posted
DOC002690,INV-002690,Payroll,2023-10-25 00:00:00,Posted
DOC002691,INV-002691,Sales_Invoice,2025-03-15 00:00:00,Posted
DOC002692,INV-002692,Stock_Movement,2023-06-03 00:00:00,Draft
DOC002693,INV-002693,Sales_Invoice,2025-01-01 00:00:00,Posted
DOC002694,INV-002694,Budget_Entry,2024-04-12 00:00:00,Approved
DOC002695,INV-002695,Purchase_Order,2023-02-18 00:00:00,Posted
DOC002696,INV-002696,Stock_Movement,2023-02-15 00:00:00,Approved
DOC002697,INV-002697,Sales_Invoice,2025-02-18 00:00:00,Posted
DOC002698,INV-002698,Sales_Invoice,2023-03-23 00:00:00,Posted
DOC002699,INV-002699,Sales_Invoice,2025-12-03 00:00:00,Draft
DOC002700,INV-002700,Purchase_Order,2025-08-12 00:00:00,Posted
DOC002701,INV-002701,Sales_Invoice,2023-09-30 00:00:00,Posted
DOC002702,INV-002702,Payroll,2024-01-29 00:00:00,Posted
DOC002703,INV-002703,Payroll,2025-02-28 00:00:00,Posted
DOC002704,INV-002704,Sales_Invoice,2024-08-17 00:00:00,Approved
DOC002705,INV-002705,Payroll,2023-02-27 00:00:00,Posted
DOC002706,INV-002706,Stock_Movement,2024-07-18 00:00:00,Posted
DOC002707,INV-002707,Payroll,2023-01-01 00:00:00,Posted
DOC002708,INV-002708,Sales_Invoice,2023-08-04 00:00:00,Posted
DOC002709,INV-002709,Budget_Entry,2025-02-04 00:00:00,Posted
DOC002710,INV-002710,Stock_Movement,2024-11-01 00:00:00,Posted
DOC002711,INV-002711,Purchase_Order,2024-05-25 00:00:00,Posted
DOC002712,INV-002712,Sales_Invoice,2025-07-03 00:00:00,Posted
DOC002713,INV-002713,Purchase_Order,2023-04-05 00:00:00,Posted
DOC002714,INV-002714,Budget_Entry,2024-05-07 00:00:00,Posted
DOC002715,INV-002715,Purchase_Order,2025-02-03 00:00:00,Posted
DOC002716,INV-002716,Sales_Invoice,2025-10-18 00:00:00,Posted
DOC002717,INV-002717,Sales_Invoice,2023-05-30 00:00:00,Draft
DOC002718,INV-002718,Budget_Entry,2025-11-12 00:00:00,Posted
DOC002719,INV-002719,Sales_Invoice,2025-01-25 00:00:00,Posted
DOC002720,INV-002720,Budget_Entry,2024-02-03 00:00:00,Approved
DOC002721,INV-002721,Budget_Entry,2024-02-14 00:00:00,Posted
DOC002722,INV-002722,Sales_Invoice,2023-05-11 00:00:00,Approved
DOC002723,INV-002723,Payroll,2025-05-04 00:00:00,Cancelled
DOC002724,INV-002724,Budget_Entry,2023-05-28 00:00:00,Posted
DOC002725,INV-002725,Sales_Invoice,2024-01-16 00:00:00,Approved
DOC002726,INV-002726,Payroll,2024-07-05 00:00:00,Draft
DOC002727,INV-002727,Budget_Entry,2023-10-22 00:00:00,Posted
DOC002728,INV-002728,Payroll,2024-03-31 00:00:00,Posted
DOC002729,INV-002729,Stock_Movement,2023-06-18 00:00:00,Posted
DOC002730,INV-002730,Stock_Movement,2024-12-10 00:00:00,Posted
DOC002731,INV-002731,Payroll,2023-02-06 00:00:00,Posted
DOC002732,INV-002732,Budget_Entry,2023-08-19 00:00:00,Posted
DOC002733,INV-002733,Sales_Invoice,2023-09-11 00:00:00,Posted
DOC002734,INV-002734,Purchase_Order,2023-11-25 00:00:00,Cancelled
DOC002735,INV-002735,Sales_Invoice,2025-09-06 00:00:00,Posted
DOC002736,INV-002736,Purchase_Order,2023-01-10 00:00:00,Posted
DOC002737,INV-002737,Purchase_Order,2024-03-21 00:00:00,Posted
DOC002738,INV-002738,Budget_Entry,2025-07-10 00:00:00,Posted
DOC002739,INV-002739,Payroll,2025-04-15 00:00:00,Posted
DOC002740,INV-002740,Sales_Invoice,2023-03-19 00:00:00,Posted
DOC002741,INV-002741,Payroll,2023-07-12 00:00:00,Posted
DOC002742,INV-002742,Stock_Movement,2024-02-05 00:00:00,Posted
DOC002743,INV-002743,Budget_Entry,2023-04-19 00:00:00,Posted
DOC002744,INV-002744,Budget_Entry,2025-03-02 00:00:00,Posted
DOC002745,INV-002745,Stock_Movement,2023-09-20 00:00:00,Posted
DOC002746,INV-002746,Sales_Invoice,2023-11-25 00:00:00,Posted
DOC002747,INV-002747,Stock_Movement,2023-12-29 00:00:00,Posted
DOC002748,INV-002748,Sales_Invoice,2023-09-16 00:00:00,Posted
DOC002749,INV-002749,Purchase_Order,2023-03-26 00:00:00,Posted
DOC002750,INV-002750,Budget_Entry,2023-11-04 00:00:00,Posted
DOC002751,INV-002751,Sales_Invoice,2023-09-19 00:00:00,Posted
DOC002752,INV-002752,Payroll,2025-03-07 00:00:00,Posted
DOC002753,INV-002753,Payroll,2024-09-22 00:00:00,Posted
DOC002754,INV-002754,Budget_Entry,2024-11-10 00:00:00,Cancelled
DOC002755,INV-002755,Stock_Movement,2025-05-14 00:00:00,Posted
DOC002756,INV-002756,Stock_Movement,2023-11-20 00:00:00,Draft
DOC002757,INV-002757,Sales_Invoice,2025-07-13 00:00:00,Draft
DOC002758,INV-002758,Stock_Movement,2024-12-27 00:00:00,Posted
DOC002759,INV-002759,Budget_Entry,2025-09-04 00:00:00,Posted
DOC002760,INV-002760,Sales_Invoice,2023-08-05 00:00:00,Posted
DOC002761,INV-002761,Purchase_Order,2024-03-23 00:00:00,Posted
DOC002762,INV-002762,Stock_Movement,2023-11-15 00:00:00,Posted
DOC002763,INV-002763,Stock_Movement,2025-09-20 00:00:00,Posted
DOC002764,INV-002764,Sales_Invoice,2023-02-06 00:00:00,Posted
DOC002765,INV-002765,Payroll,2024-12-31 00:00:00,Posted
DOC002766,INV-002766,Stock_Movement,2025-10-07 00:00:00,Posted
DOC002767,INV-002767,Budget_Entry,2025-11-23 00:00:00,Posted
DOC002768,INV-002768,Stock_Movement,2023-02-08 00:00:00,Posted
DOC002769,INV-002769,Purchase_Order,2023-07-28 00:00:00,Posted
DOC002770,INV-002770,Stock_Movement,2025-04-09 00:00:00,Posted
DOC002771,INV-002771,Payroll,2025-05-05 00:00:00,Posted
DOC002772,INV-002772,Stock_Movement,2025-06-17 00:00:00,Posted
DOC002773,INV-002773,Sales_Invoice,2024-08-23 00:00:00,Posted
DOC002774,INV-002774,Stock_Movement,2025-01-29 00:00:00,Posted
DOC002775,INV-002775,Payroll,2024-03-09 00:00:00,Approved
DOC002776,INV-002776,Sales_Invoice,2025-04-21 00:00:00,Posted
DOC002777,INV-002777,Budget_Entry,2023-02-01 00:00:00,Posted
DOC002778,INV-002778,Sales_Invoice,2024-01-28 00:00:00,Posted
DOC002779,INV-002779,Purchase_Order,2025-06-28 00:00:00,Posted
DOC002780,INV-002780,Sales_Invoice,2023-07-11 00:00:00,Draft
DOC002781,INV-002781,Budget_Entry,2023-09-27 00:00:00,Posted
DOC002782,INV-002782,Stock_Movement,2025-01-07 00:00:00,Posted
DOC002783,INV-002783,Sales_Invoice,2023-03-18 00:00:00,Posted
DOC002784,INV-002784,Sales_Invoice,2025-01-04 00:00:00,Posted
DOC002785,INV-002785,Sales_Invoice,2025-06-02 00:00:00,Posted
DOC002786,INV-002786,Sales_Invoice,2023-10-11 00:00:00,Posted
DOC002787,INV-002787,Budget_Entry,2024-06-27 00:00:00,Posted
DOC002788,INV-002788,Payroll,2024-10-10 00:00:00,Posted
DOC002789,INV-002789,Payroll,2023-09-07 00:00:00,Posted
DOC002790,INV-002790,Sales_Invoice,2023-04-05 00:00:00,Cancelled
DOC002791,INV-002791,Budget_Entry,2023-01-17 00:00:00,Posted
DOC002792,INV-002792,Budget_Entry,2023-04-27 00:00:00,Posted
DOC002793,INV-002793,Sales_Invoice,2025-09-09 00:00:00,Posted
DOC002794,INV-002794,Purchase_Order,2023-11-29 00:00:00,Posted
DOC002795,INV-002795,Sales_Invoice,2024-10-07 00:00:00,Draft
DOC002796,INV-002796,Purchase_Order,2023-04-26 00:00:00,Posted
DOC002797,INV-002797,Sales_Invoice,2025-08-20 00:00:00,Posted
DOC002798,INV-002798,Purchase_Order,2025-04-26 00:00:00,Posted
DOC002799,INV-002799,Purchase_Order,2023-11-12 00:00:00,Posted
DOC002800,INV-002800,Sales_Invoice,2025-03-20 00:00:00,Posted
DOC002801,INV-002801,Purchase_Order,2024-01-07 00:00:00,Posted
DOC002802,INV-002802,Stock_Movement,2025-01-29 00:00:00,Posted
DOC002803,INV-002803,Payroll,2025-05-26 00:00:00,Cancelled
DOC002804,INV-002804,Budget_Entry,2025-09-03 00:00:00,Posted
DOC002805,INV-002805,Purchase_Order,2023-06-05 00:00:00,Posted
DOC002806,INV-002806,Purchase_Order,2024-09-05 00:00:00,Posted
DOC002807,INV-002807,Budget_Entry,2025-11-02 00:00:00,Posted
DOC002808,INV-002808,Purchase_Order,2024-05-22 00:00:00,Draft
DOC002809,INV-002809,Budget_Entry,2024-04-09 00:00:00,Posted
DOC002810,INV-002810,Sales_Invoice,2025-02-21 00:00:00,Posted
DOC002811,INV-002811,Stock_Movement,2025-03-14 00:00:00,Posted
DOC002812,INV-002812,Stock_Movement,2023-08-08 00:00:00,Posted
DOC002813,INV-002813,Payroll,2023-01-15 00:00:00,Posted
DOC002814,INV-002814,Purchase_Order,2023-04-27 00:00:00,Posted
DOC002815,INV-002815,Payroll,2023-11-27 00:00:00,Draft
DOC002816,INV-002816,Sales_Invoice,2023-02-25 00:00:00,Posted
DOC002817,INV-002817,Stock_Movement,2023-11-04 00:00:00,Approved
DOC002818,INV-002818,Sales_Invoice,2023-08-10 00:00:00,Approved
DOC002819,INV-002819,Sales_Invoice,2025-03-07 00:00:00,Posted
DOC002820,INV-002820,Purchase_Order,2023-05-31 00:00:00,Draft
DOC002821,INV-002821,Sales_Invoice,2023-04-22 00:00:00,Cancelled
DOC002822,INV-002822,Stock_Movement,2024-11-13 00:00:00,Posted
DOC002823,INV-002823,Payroll,2023-11-28 00:00:00,Cancelled
DOC002824,INV-002824,Stock_Movement,2025-06-11 00:00:00,Approved
DOC002825,INV-002825,Purchase_Order,2023-06-10 00:00:00,Posted
DOC002826,INV-002826,Stock_Movement,2023-10-05 00:00:00,Posted
DOC002827,INV-002827,Budget_Entry,2025-06-15 00:00:00,Posted
DOC002828,INV-002828,Payroll,2024-05-11 00:00:00,Posted
DOC002829,INV-002829,Budget_Entry,2024-10-16 00:00:00,Posted
DOC002830,INV-002830,Budget_Entry,2025-11-25 00:00:00,Posted
DOC002831,INV-002831,Purchase_Order,2023-10-30 00:00:00,Posted
DOC002832,INV-002832,Sales_Invoice,2024-03-13 00:00:00,Draft
DOC002833,INV-002833,Budget_Entry,2024-12-26 00:00:00,Posted
DOC002834,INV-002834,Stock_Movement,2025-11-21 00:00:00,Posted
DOC002835,INV-002835,Sales_Invoice,2023-07-05 00:00:00,Posted
DOC002836,INV-002836,Stock_Movement,2024-11-03 00:00:00,Posted
DOC002837,INV-002837,Stock_Movement,2025-09-27 00:00:00,Approved
DOC002838,INV-002838,Sales_Invoice,2023-10-06 00:00:00,Posted
DOC002839,INV-002839,Sales_Invoice,2024-11-13 00:00:00,Posted
DOC002840,INV-002840,Stock_Movement,2025-10-22 00:00:00,Posted
DOC002841,INV-002841,Purchase_Order,2025-10-07 00:00:00,Posted
DOC002842,INV-002842,Payroll,2025-07-13 00:00:00,Approved
DOC002843,INV-002843,Payroll,2024-01-15 00:00:00,Posted
DOC002844,INV-002844,Purchase_Order,2025-04-14 00:00:00,Posted
DOC002845,INV-002845,Sales_Invoice,2025-09-25 00:00:00,Posted
DOC002846,INV-002846,Stock_Movement,2023-10-12 00:00:00,Posted
DOC002847,INV-002847,Payroll,2024-02-25 00:00:00,Posted
DOC002848,INV-002848,Stock_Movement,2023-04-23 00:00:00,Approved
DOC002849,INV-002849,Purchase_Order,2025-10-14 00:00:00,Posted
DOC002850,INV-002850,Stock_Movement,2023-08-16 00:00:00,Posted
DOC002851,INV-002851,Purchase_Order,2024-06-11 00:00:00,Posted
DOC002852,INV-002852,Sales_Invoice,2024-05-10 00:00:00,Posted
DOC002853,INV-002853,Purchase_Order,2023-01-31 00:00:00,Posted
DOC002854,INV-002854,Purchase_Order,2023-06-11 00:00:00,Draft
DOC002855,INV-002855,Payroll,2024-12-05 00:00:00,Posted
DOC002856,INV-002856,Stock_Movement,2024-12-22 00:00:00,Posted
DOC002857,INV-002857,Payroll,2024-03-21 00:00:00,Draft
DOC002858,INV-002858,Budget_Entry,2025-01-13 00:00:00,Posted
DOC002859,INV-002859,Purchase_Order,2024-03-02 00:00:00,Posted
DOC002860,INV-002860,Budget_Entry,2024-05-18 00:00:00,Posted
DOC002861,INV-002861,Payroll,2024-12-21 00:00:00,Posted
DOC002862,INV-002862,Stock_Movement,2024-11-14 00:00:00,Posted
DOC002863,INV-002863,Payroll,2024-08-04 00:00:00,Posted
DOC002864,INV-002864,Stock_Movement,2025-11-23 00:00:00,Posted
DOC002865,INV-002865,Stock_Movement,2025-01-05 00:00:00,Cancelled
DOC002866,INV-002866,Sales_Invoice,2024-11-21 00:00:00,Draft
DOC002867,INV-002867,Purchase_Order,2025-01-27 00:00:00,Cancelled
DOC002868,INV-002868,Payroll,2025-01-23 00:00:00,Posted
DOC002869,INV-002869,Stock_Movement,2023-01-24 00:00:00,Posted
DOC002870,INV-002870,Payroll,2023-02-24 00:00:00,Posted
DOC002871,INV-002871,Payroll,2025-11-15 00:00:00,Posted
DOC002872,INV-002872,Stock_Movement,2025-03-14 00:00:00,Posted
DOC002873,INV-002873,Budget_Entry,2023-11-23 00:00:00,Posted
DOC002874,INV-002874,Purchase_Order,2025-08-27 00:00:00,Posted
DOC002875,INV-002875,Purchase_Order,2023-07-05 00:00:00,Posted
DOC002876,INV-002876,Sales_Invoice,2024-05-09 00:00:00,Posted
DOC002877,INV-002877,Sales_Invoice,2025-11-01 00:00:00,Posted
DOC002878,INV-002878,Sales_Invoice,2024-03-09 00:00:00,Posted
DOC002879,INV-002879,Purchase_Order,2023-07-27 00:00:00,Posted
DOC002880,INV-002880,Budget_Entry,2023-05-13 00:00:00,Posted
DOC002881,INV-002881,Purchase_Order,2024-01-04 00:00:00,Posted
DOC002882,INV-002882,Purchase_Order,2024-02-27 00:00:00,Posted
DOC002883,INV-002883,Purchase_Order,2025-10-29 00:00:00,Posted
DOC002884,INV-002884,Purchase_Order,2023-09-01 00:00:00,Cancelled
DOC002885,INV-002885,Budget_Entry,2025-02-20 00:00:00,Posted
DOC002886,INV-002886,Sales_Invoice,2024-09-15 00:00:00,Posted
