HR_ID,Date_ID,Transaction_Date,Employee_ID,Business_Line_ID,Account_ID,Transaction_Type,Payroll_Period,Payment_Method,Payment_Status,Amount,Hours_Worked,Overtime_Hours,Hourly_Rate,Gross_Amount,Bonus_Type,Training_Course,Travel_Destination,Cost_Center,Project_Code,Approved_By,Processed_By,Notes,Approval_Date,Processing_Date,Tax_Amount,Social_Security,Health_Insurance,Net_Amount,Effective_Hourly_Rate
4117,20240826,2024-08-26 00:00:00,EMP00091,BL002,ACC30001,Salary,2024-08,Bank Transfer,Paid,7705.81,150,12,92.49,12102.11,,,,CC-2520,,EMP00067,EMP00210,,2024-08-29 00:00:00,2024-08-31 00:00:00,1210.21,3025.53,1210.21,6656.16,44.37
4118,20240309,2024-03-09 00:00:00,EMP00143,BL005,ACC30001,Commission,2024-03,Bank Transfer,Pending,562.58,129,30,54.66,14539.16,,,,CC-2242,,EMP00041,EMP00182,,2024-03-14 00:00:00,2024-03-18 00:00:00,1453.92,3634.79,1453.92,7996.53,61.99
4119,20230310,2023-03-10 00:00:00,EMP00216,BL006,ACC30001,Salary,2023-03,Bank Transfer,Paid,2789.39,178,25,83.85,11120.55,,,,CC-1917,PROJ-001,EMP00060,EMP00204,,2023-03-14 00:00:00,2023-03-16 00:00:00,1112.06,2780.14,1112.06,6116.29,34.36
4120,20251129,2025-11-29 00:00:00,EMP00223,BL002,ACC30001,Commission,2025-11,Check,Pending,8476.92,161,4,74.96,9452.79,,,,CC-6910,,EMP00198,EMP00116,,2025-12-01 00:00:00,2025-12-06 00:00:00,945.28,2363.2,945.28,5199.03,32.29
4121,20251108,2025-11-08 00:00:00,EMP00126,BL004,ACC30001,Travel,2025-11,Bank Transfer,Pending,14291.9,69,7,71.12,14940.38,,,EU,CC-5974,,EMP00013,EMP00053,,2025-11-14 00:00:00,2025-11-17 00:00:00,1494.04,3735.1,1494.04,8217.2,119.09
4122,20240404,2024-04-04 00:00:00,EMP00026,BL002,ACC30001,Bonus,2024-04,Bank Transfer,Paid,8855.78,90,28,124.13,754.29,Annual,,,CC-3906,PROJ-003,EMP00082,EMP00182,,2024-04-09 00:00:00,2024-04-13 00:00:00,75.43,188.57,75.43,414.86,4.61
4123,20240117,2024-01-17 00:00:00,EMP00064,BL006,ACC30001,Salary,2024-01,Bank Transfer,Paid,6080.39,2,21,140.48,7678.25,,,,CC-6418,,EMP00042,EMP00064,,2024-01-20 00:00:00,2024-01-22 00:00:00,767.82,1919.56,767.82,4223.05,2111.52
4124,20251102,2025-11-02 00:00:00,EMP00233,BL004,ACC30001,Travel,2025-11,Check,Paid,8797.01,64,34,102.67,9150.92,,,EU,CC-5519,,EMP00216,EMP00173,,2025-11-03 00:00:00,2025-11-04 00:00:00,915.09,2287.73,915.09,5033.01,78.64
4125,20230220,2023-02-20 00:00:00,EMP00203,BL005,ACC30001,Benefits,2023-02,Bank Transfer,Paid,13699.93,187,34,30.67,11200.03,,,,CC-6754,PROJ-003,EMP00222,EMP00208,Adjustment,2023-02-26 00:00:00,2023-02-25 00:00:00,1120,2800.01,1120,6160.02,32.94
4126,20250425,2025-04-25 00:00:00,EMP00017,BL002,ACC30001,Salary,2025-04,Bank Transfer,Paid,7305.34,116,35,132.74,12994.33,,,,CC-6742,,EMP00020,EMP00208,Final Settlement,2025-04-28 00:00:00,2025-05-04 00:00:00,1299.43,3248.58,1299.43,7146.89,61.61
4127,20230509,2023-05-09 00:00:00,EMP00250,BL002,ACC30001,Overtime,2023-05,Bank Transfer,Paid,12043.8,64,22,111.87,6493.98,,,,CC-8267,,EMP00060,EMP00120,,2023-05-14 00:00:00,2023-05-17 00:00:00,649.4,1623.5,649.4,3571.68,55.81
4128,20231222,2023-12-22 00:00:00,EMP00071,BL004,ACC30001,Overtime,2023-12,Bank Transfer,Paid,596.46,160,26,71.97,751.77,,,,CC-6566,,EMP00026,EMP00244,,2023-12-27 00:00:00,2023-12-31 00:00:00,75.18,187.94,75.18,413.47,2.58
4129,20250430,2025-04-30 00:00:00,EMP00224,BL003,ACC30001,Salary,2025-04,Bank Transfer,Paid,2187.4,11,15,22.04,7374.86,,,,CC-7691,,EMP00159,EMP00064,,2025-05-02 00:00:00,2025-05-04 00:00:00,737.49,1843.72,737.49,4056.16,368.74
4130,20250524,2025-05-24 00:00:00,EMP00230,BL004,ACC30001,Bonus,2025-05,Bank Transfer,Paid,5446.07,39,39,90.72,2091.61,Project,,,CC-3378,,EMP00041,EMP00104,,2025-05-25 00:00:00,2025-06-02 00:00:00,209.16,522.9,209.16,1150.39,29.5
4131,20230606,2023-06-06 00:00:00,EMP00213,BL003,ACC30001,Salary,2023-06,Bank Transfer,Pending,9859.41,17,37,22.35,10821.39,,,,CC-7257,,EMP00072,EMP00075,,2023-06-11 00:00:00,2023-06-09 00:00:00,1082.14,2705.35,1082.14,5951.76,350.1
4132,20240702,2024-07-02 00:00:00,EMP00208,BL001,ACC30001,Salary,2024-07,Cash,On Hold,8491.72,78,24,126.29,2338.53,,,,CC-8322,,EMP00222,EMP00228,,2024-07-05 00:00:00,2024-07-09 00:00:00,233.85,584.63,233.85,1286.2,16.49
4133,20241119,2024-11-19 00:00:00,EMP00208,BL003,ACC30001,Bonus,2024-11,Check,Paid,1449.6,132,19,147.34,14218.28,Referral,,,CC-8941,PROJ-001,EMP00013,EMP00078,,2024-11-24 00:00:00,2024-11-22 00:00:00,1421.83,3554.57,1421.83,7820.05,59.24
4134,20240216,2024-02-16 00:00:00,EMP00199,BL005,ACC30001,Salary,2024-02,Bank Transfer,Paid,2985.9,2,32,82.55,13312.5,,,,CC-1685,,EMP00193,EMP00188,Advance Payment,2024-02-17 00:00:00,2024-02-17 00:00:00,1331.25,3328.12,1331.25,7321.88,3660.94
4135,20251203,2025-12-03 00:00:00,EMP00056,BL001,ACC30001,Travel,2025-12,Bank Transfer,Paid,11961.3,118,18,125.52,1523.23,,,EU,CC-6823,PROJ-001,EMP00019,EMP00228,,2025-12-08 00:00:00,2025-12-08 00:00:00,152.32,380.81,152.32,837.78,7.1
4136,20230804,2023-08-04 00:00:00,EMP00202,BL005,ACC30001,Training,2023-08,Cash,Paid,14495.8,123,23,27.88,4571.86,,Soft Skills,,CC-7669,,EMP00222,EMP00210,Reimbursement,2023-08-09 00:00:00,2023-08-13 00:00:00,457.19,1142.96,457.19,2514.52,20.44
4137,20230819,2023-08-19 00:00:00,EMP00137,BL006,ACC30001,Bonus,2023-08,Cash,Paid,12640.91,6,15,78.72,6417.88,Referral,,,CC-8550,,EMP00054,EMP00064,,2023-08-23 00:00:00,2023-08-22 00:00:00,641.79,1604.47,641.79,3529.83,588.3
4138,20250318,2025-03-18 00:00:00,EMP00089,BL001,ACC30001,Salary,2025-03,Bank Transfer,Paid,4589.95,178,34,134.81,4546.58,,,,CC-9313,,EMP00242,EMP00053,,2025-03-20 00:00:00,2025-03-26 00:00:00,454.66,1136.64,454.66,2500.62,14.05
4139,20230703,2023-07-03 00:00:00,EMP00219,BL002,ACC30001,Bonus,2023-07,Check,Paid,11284.66,67,34,110.81,11016.29,Performance,,,CC-8154,,EMP00063,EMP00184,,2023-07-07 00:00:00,2023-07-04 00:00:00,1101.63,2754.07,1101.63,6058.96,90.43
4140,20241225,2024-12-25 00:00:00,EMP00090,BL001,ACC30001,Salary,2024-12,Bank Transfer,On Hold,9696.45,58,15,79.62,14653.34,,,,CC-9566,,EMP00080,EMP00210,Reimbursement,2024-12-26 00:00:00,2025-01-03 00:00:00,1465.33,3663.34,1465.33,8059.34,138.95
4141,20240310,2024-03-10 00:00:00,EMP00117,BL005,ACC30001,Salary,2024-03,Bank Transfer,Paid,11434.06,166,24,113.19,9119.6,,,,CC-1137,PROJ-001,EMP00217,EMP00172,,2024-03-14 00:00:00,2024-03-13 00:00:00,911.96,2279.9,911.96,5015.78,30.22
4142,20251006,2025-10-06 00:00:00,EMP00078,BL001,ACC30001,Training,2025-10,Bank Transfer,Paid,4655.39,118,9,98.07,12962.78,,Soft Skills,,CC-5220,PROJ-001,EMP00082,EMP00239,Reimbursement,2025-10-10 00:00:00,2025-10-13 00:00:00,1296.28,3240.7,1296.28,7129.52,60.42
4143,20241219,2024-12-19 00:00:00,EMP00079,BL001,ACC30001,Salary,2024-12,Bank Transfer,Paid,10620.77,91,32,66.83,12506.79,,,,CC-9947,,EMP00046,EMP00210,,2024-12-25 00:00:00,2024-12-26 00:00:00,1250.68,3126.7,1250.68,6878.73,75.59
4144,20240819,2024-08-19 00:00:00,EMP00168,BL005,ACC30001,Salary,2024-08,Bank Transfer,On Hold,7203.38,138,5,129.78,993.49,,,,CC-4692,,EMP00226,EMP00184,,2024-08-20 00:00:00,2024-08-23 00:00:00,99.35,248.37,99.35,546.42,3.96
4145,20240404,2024-04-04 00:00:00,EMP00167,BL001,ACC30001,Salary,2024-04,Bank Transfer,Paid,8981.05,23,11,141,2037.16,,,,CC-5701,,EMP00054,EMP00172,Advance Payment,2024-04-09 00:00:00,2024-04-12 00:00:00,203.72,509.29,203.72,1120.43,48.71
4146,20251020,2025-10-20 00:00:00,EMP00029,BL006,ACC30001,Salary,2025-10,Bank Transfer,Paid,8186.72,17,0,55.03,3650.65,,,,CC-6330,,EMP00076,EMP00239,Final Settlement,2025-10-23 00:00:00,2025-10-28 00:00:00,365.07,912.66,365.07,2007.85,118.11
4147,20230329,2023-03-29 00:00:00,EMP00017,BL006,ACC30001,Bonus,2023-03,Cash,Paid,5526.83,145,22,78.18,14624.97,Project,,,CC-3892,PROJ-003,EMP00067,EMP00139,,2023-03-30 00:00:00,2023-03-31 00:00:00,1462.5,3656.24,1462.5,8043.73,55.47
4148,20250304,2025-03-04 00:00:00,EMP00190,BL004,ACC30001,Salary,2025-03,Bank Transfer,Paid,13653.66,104,31,136.33,8714.05,,,,CC-1222,,EMP00079,EMP00120,,2025-03-05 00:00:00,2025-03-10 00:00:00,871.4,2178.51,871.4,4792.74,46.08
4149,20240425,2024-04-25 00:00:00,EMP00229,BL005,ACC30001,Bonus,2024-04,Bank Transfer,Paid,1871.14,128,13,39.45,7402.97,Project,,,CC-9446,PROJ-003,EMP00019,EMP00075,Reimbursement,2024-05-01 00:00:00,2024-05-04 00:00:00,740.3,1850.74,740.3,4071.63,31.81
4150,20230527,2023-05-27 00:00:00,EMP00165,BL001,ACC30001,Salary,2023-05,Bank Transfer,Pending,12691.73,191,22,72.57,9590.87,,,,CC-5070,PROJ-001,EMP00020,EMP00184,Advance Payment,2023-05-28 00:00:00,2023-05-28 00:00:00,959.09,2397.72,959.09,5274.97,27.62
4151,20241019,2024-10-19 00:00:00,EMP00167,BL006,ACC30001,Overtime,2024-10,Bank Transfer,On Hold,4547.7,60,31,104.64,3496.55,,,,CC-8549,,EMP00199,EMP00075,Final Settlement,2024-10-22 00:00:00,2024-10-23 00:00:00,349.66,874.14,349.66,1923.09,32.05
4152,20241003,2024-10-03 00:00:00,EMP00134,BL005,ACC30001,Bonus,2024-10,Bank Transfer,Paid,13347.57,135,17,58.83,9836.08,Performance,,,CC-3104,PROJ-002,EMP00009,EMP00208,,2024-10-05 00:00:00,2024-10-10 00:00:00,983.61,2459.02,983.61,5409.84,40.07
4153,20251025,2025-10-25 00:00:00,EMP00150,BL001,ACC30001,Benefits,2025-10,Bank Transfer,Paid,2963.34,89,13,108.78,11755.32,,,,CC-6877,,EMP00080,EMP00239,Adjustment,2025-10-28 00:00:00,2025-10-31 00:00:00,1175.53,2938.83,1175.53,6465.43,72.65
4154,20240616,2024-06-16 00:00:00,EMP00145,BL003,ACC30001,Salary,2024-06,Bank Transfer,Paid,6715.63,190,11,45.03,6641.15,,,,CC-6731,PROJ-003,EMP00061,EMP00172,Adjustment,2024-06-19 00:00:00,2024-06-22 00:00:00,664.12,1660.29,664.12,3652.62,19.22
4155,20240919,2024-09-19 00:00:00,EMP00110,BL004,ACC30001,Travel,2024-09,Bank Transfer,Paid,7446.7,29,33,67.92,9378.52,,,EU,CC-1830,,EMP00093,EMP00204,,2024-09-22 00:00:00,2024-09-23 00:00:00,937.85,2344.63,937.85,5158.19,177.87
4156,20240112,2024-01-12 00:00:00,EMP00146,BL005,ACC30001,Salary,2024-01,Bank Transfer,Paid,3749.97,111,39,97.6,8155.11,,,,CC-6591,,EMP00066,EMP00120,,2024-01-17 00:00:00,2024-01-21 00:00:00,815.51,2038.78,815.51,4485.31,40.41
4157,20230823,2023-08-23 00:00:00,EMP00093,BL001,ACC30001,Travel,2023-08,Bank Transfer,Paid,6500.28,129,31,55.6,4254.24,,,Domestic,CC-7144,,EMP00233,EMP00182,,2023-08-25 00:00:00,2023-08-31 00:00:00,425.42,1063.56,425.42,2339.84,18.14
4158,20230927,2023-09-27 00:00:00,EMP00121,BL003,ACC30001,Salary,2023-09,Bank Transfer,Paid,3401.87,155,32,19.28,10318.81,,,,CC-7345,,EMP00198,EMP00228,,2023-10-01 00:00:00,2023-10-04 00:00:00,1031.88,2579.7,1031.88,5675.35,36.62
4159,20230914,2023-09-14 00:00:00,EMP00107,BL006,ACC30001,Salary,2023-09,Bank Transfer,Paid,6313.89,10,3,114.08,10776.16,,,,CC-2751,,EMP00226,EMP00204,,2023-09-19 00:00:00,2023-09-22 00:00:00,1077.62,2694.04,1077.62,5926.88,592.69
4160,20241110,2024-11-10 00:00:00,EMP00110,BL003,ACC30001,Salary,2024-11,Bank Transfer,Paid,9354.6,100,35,57.39,9004.48,,,,CC-9251,,EMP00041,EMP00139,,2024-11-15 00:00:00,2024-11-19 00:00:00,900.45,2251.12,900.45,4952.46,49.52
4161,20230508,2023-05-08 00:00:00,EMP00155,BL006,ACC30001,Benefits,2023-05,Bank Transfer,Paid,9397.03,114,16,149.14,14472.05,,,,CC-4445,,EMP00080,EMP00244,Advance Payment,2023-05-13 00:00:00,2023-05-09 00:00:00,1447.2,3618.01,1447.2,7959.64,69.82
4162,20250325,2025-03-25 00:00:00,EMP00154,BL002,ACC30001,Overtime,2025-03,Bank Transfer,Paid,3866.51,169,34,73.75,9417.38,,,,CC-8503,,EMP00222,EMP00139,,2025-03-31 00:00:00,2025-04-01 00:00:00,941.74,2354.34,941.74,5179.56,30.65
4163,20251106,2025-11-06 00:00:00,EMP00154,BL004,ACC30001,Salary,2025-11,Bank Transfer,Pending,4829.75,22,0,49.14,11345.42,,,,CC-5075,PROJ-001,EMP00042,EMP00172,,2025-11-12 00:00:00,2025-11-15 00:00:00,1134.54,2836.36,1134.54,6239.98,283.64
4164,20230630,2023-06-30 00:00:00,EMP00114,BL005,ACC30001,Bonus,2023-06,Bank Transfer,Paid,1752.68,9,34,51.31,8591.26,Performance,,,CC-4192,,EMP00027,EMP00228,,2023-07-02 00:00:00,2023-07-07 00:00:00,859.13,2147.82,859.13,4725.18,525.02
4165,20240630,2024-06-30 00:00:00,EMP00101,BL003,ACC30001,Benefits,2024-06,Bank Transfer,Paid,1693.29,27,21,113.96,8526.58,,,,CC-5269,PROJ-001,EMP00027,EMP00116,,2024-07-02 00:00:00,2024-07-01 00:00:00,852.66,2131.64,852.66,4689.62,173.69
4166,20250920,2025-09-20 00:00:00,EMP00185,BL003,ACC30001,Salary,2025-09,Bank Transfer,Paid,8046.28,17,33,90.48,6257.01,,,,CC-7270,PROJ-003,EMP00041,EMP00116,,2025-09-23 00:00:00,2025-09-22 00:00:00,625.7,1564.25,625.7,3441.36,202.43
4167,20231115,2023-11-15 00:00:00,EMP00159,BL004,ACC30001,Salary,2023-11,Bank Transfer,Paid,11052.22,77,36,58.3,10987.33,,,,CC-7083,,EMP00063,EMP00104,,2023-11-18 00:00:00,2023-11-17 00:00:00,1098.73,2746.83,1098.73,6043.04,78.48
4168,20250505,2025-05-05 00:00:00,EMP00043,BL002,ACC30001,Salary,2025-05,Bank Transfer,Paid,12274.44,130,4,68.8,9515.86,,,,CC-8997,PROJ-001,EMP00066,EMP00120,,2025-05-11 00:00:00,2025-05-12 00:00:00,951.59,2378.96,951.59,5233.72,40.26
4169,20240923,2024-09-23 00:00:00,EMP00032,BL005,ACC30001,Salary,2024-09,Bank Transfer,Pending,5653.95,33,4,78.14,13349.17,,,,CC-8737,,EMP00098,EMP00208,,2024-09-25 00:00:00,2024-09-24 00:00:00,1334.92,3337.29,1334.92,7342.04,222.49
4170,20240920,2024-09-20 00:00:00,EMP00249,BL004,ACC30001,Salary,2024-09,Bank Transfer,Paid,10248.43,104,7,39.37,12532.96,,,,CC-3916,,EMP00099,EMP00244,,2024-09-25 00:00:00,2024-09-27 00:00:00,1253.3,3133.24,1253.3,6893.12,66.28
4171,20240426,2024-04-26 00:00:00,EMP00082,BL003,ACC30001,Salary,2024-04,Bank Transfer,Paid,5440.8,58,3,143.02,3197.26,,,,CC-5490,PROJ-001,EMP00066,EMP00210,,2024-04-29 00:00:00,2024-05-05 00:00:00,319.73,799.32,319.73,1758.48,30.32
4172,20240519,2024-05-19 00:00:00,EMP00233,BL005,ACC30001,Benefits,2024-05,Bank Transfer,On Hold,7139.62,132,32,142.38,8031.64,,,,CC-3608,PROJ-003,EMP00159,EMP00179,,2024-05-23 00:00:00,2024-05-28 00:00:00,803.16,2007.91,803.16,4417.41,33.47
4173,20250506,2025-05-06 00:00:00,EMP00217,BL003,ACC30001,Salary,2025-05,Bank Transfer,Paid,2517.54,137,15,146.29,2122.39,,,,CC-2466,,EMP00046,EMP00204,Adjustment,2025-05-12 00:00:00,2025-05-10 00:00:00,212.24,530.6,212.24,1167.31,8.52
4174,20250212,2025-02-12 00:00:00,EMP00124,BL004,ACC30001,Benefits,2025-02,Bank Transfer,Paid,12717.01,123,36,87.66,3906.11,,,,CC-3943,,EMP00078,EMP00016,,2025-02-18 00:00:00,2025-02-13 00:00:00,390.61,976.53,390.61,2148.36,17.47
4175,20240709,2024-07-09 00:00:00,EMP00241,BL005,ACC30001,Travel,2024-07,Bank Transfer,Paid,8677.94,185,8,25.14,4786.41,,,EU,CC-9851,,EMP00196,EMP00104,,2024-07-10 00:00:00,2024-07-11 00:00:00,478.64,1196.6,478.64,2632.53,14.23
4176,20240425,2024-04-25 00:00:00,EMP00030,BL006,ACC30001,Salary,2024-04,Bank Transfer,Paid,1807.16,48,17,39.42,14061.05,,,,CC-2837,,EMP00198,EMP00139,Advance Payment,2024-04-28 00:00:00,2024-05-02 00:00:00,1406.1,3515.26,1406.1,7733.59,161.12
4177,20240712,2024-07-12 00:00:00,EMP00094,BL002,ACC30001,Salary,2024-07,Bank Transfer,Paid,10647.52,77,16,44.56,13653.98,,,,CC-4933,,EMP00046,EMP00116,,2024-07-16 00:00:00,2024-07-17 00:00:00,1365.4,3413.5,1365.4,7509.68,97.53
4178,20230403,2023-04-03 00:00:00,EMP00131,BL001,ACC30001,Salary,2023-04,Bank Transfer,On Hold,3246.88,130,6,64.22,12170.95,,,,CC-8467,,EMP00047,EMP00228,Adjustment,2023-04-05 00:00:00,2023-04-07 00:00:00,1217.1,3042.74,1217.1,6694.01,51.49
4179,20240713,2024-07-13 00:00:00,EMP00114,BL001,ACC30001,Salary,2024-07,Bank Transfer,Paid,10413.06,52,37,125.84,13877.4,,,,CC-9551,,EMP00076,EMP00184,,2024-07-19 00:00:00,2024-07-22 00:00:00,1387.74,3469.35,1387.74,7632.57,146.78
4180,20250508,2025-05-08 00:00:00,EMP00200,BL001,ACC30001,Benefits,2025-05,Bank Transfer,Paid,2226.69,14,25,53.34,7354.12,,,,CC-3793,,EMP00098,EMP00016,,2025-05-12 00:00:00,2025-05-13 00:00:00,735.41,1838.53,735.41,4044.77,288.91
4181,20240818,2024-08-18 00:00:00,EMP00214,BL002,ACC30001,Benefits,2024-08,Cash,Paid,7666.87,57,33,95.41,13479.04,,,,CC-8300,PROJ-001,EMP00190,EMP00173,Advance Payment,2024-08-24 00:00:00,2024-08-19 00:00:00,1347.9,3369.76,1347.9,7413.48,130.06
4182,20250602,2025-06-02 00:00:00,EMP00056,BL002,ACC30001,Salary,2025-06,Bank Transfer,Paid,5660.2,81,19,40.64,12913.97,,,,CC-2533,,EMP00009,EMP00244,,2025-06-03 00:00:00,2025-06-04 00:00:00,1291.4,3228.49,1291.4,7102.68,87.69
4183,20231129,2023-11-29 00:00:00,EMP00026,BL005,ACC30001,Salary,2023-11,Bank Transfer,Paid,8163.41,3,14,23.15,8735.69,,,,CC-5405,,EMP00019,EMP00239,,2023-12-01 00:00:00,2023-12-04 00:00:00,873.57,2183.92,873.57,4804.63,1601.54
4184,20240215,2024-02-15 00:00:00,EMP00030,BL004,ACC30001,Salary,2024-02,Bank Transfer,On Hold,5236.41,108,20,96.94,8436.82,,,,CC-2068,PROJ-002,EMP00113,EMP00180,,2024-02-20 00:00:00,2024-02-20 00:00:00,843.68,2109.2,843.68,4640.26,42.97
4185,20230915,2023-09-15 00:00:00,EMP00188,BL001,ACC30001,Overtime,2023-09,Bank Transfer,Paid,6258.12,83,2,82.94,1811.45,,,,CC-2334,,EMP00042,EMP00016,,2023-09-20 00:00:00,2023-09-24 00:00:00,181.14,452.86,181.14,996.31,12
4186,20230210,2023-02-10 00:00:00,EMP00141,BL003,ACC30001,Salary,2023-02,Check,Paid,10709.25,152,14,101.19,14649.97,,,,CC-3634,,EMP00009,EMP00116,Reimbursement,2023-02-16 00:00:00,2023-02-12 00:00:00,1465,3662.49,1465,8057.48,53.01
4187,20240810,2024-08-10 00:00:00,EMP00065,BL002,ACC30001,Salary,2024-08,Bank Transfer,Paid,14727.93,179,6,26.88,10576.54,,,,CC-4227,,EMP00161,EMP00205,Adjustment,2024-08-11 00:00:00,2024-08-19 00:00:00,1057.65,2644.14,1057.65,5817.1,32.5
4188,20241030,2024-10-30 00:00:00,EMP00119,BL002,ACC30001,Training,2024-10,Bank Transfer,Paid,14024.41,23,6,115.68,14425.53,,Compliance,,CC-3339,PROJ-002,EMP00223,EMP00144,,2024-11-05 00:00:00,2024-11-06 00:00:00,1442.55,3606.38,1442.55,7934.05,344.96
4189,20240428,2024-04-28 00:00:00,EMP00192,BL002,ACC30001,Salary,2024-04,Bank Transfer,Paid,12956.56,113,15,85.75,2416.82,,,,CC-3157,,EMP00067,EMP00116,,2024-04-29 00:00:00,2024-05-03 00:00:00,241.68,604.21,241.68,1329.25,11.76
4190,20240720,2024-07-20 00:00:00,EMP00042,BL001,ACC30001,Salary,2024-07,Bank Transfer,Paid,8886.29,48,0,69.99,10083.35,,,,CC-2445,,EMP00019,EMP00179,,2024-07-21 00:00:00,2024-07-26 00:00:00,1008.34,2520.84,1008.34,5545.83,115.54
4191,20241225,2024-12-25 00:00:00,EMP00208,BL001,ACC30001,Benefits,2024-12,Bank Transfer,Paid,1851.87,86,10,128.47,5331.61,,,,CC-5566,,EMP00190,EMP00053,,2024-12-29 00:00:00,2024-12-27 00:00:00,533.16,1332.9,533.16,2932.39,34.1
4192,20251202,2025-12-02 00:00:00,EMP00055,BL004,ACC30001,Bonus,2025-12,Bank Transfer,Paid,14833.42,110,4,27.15,5829.53,Project,,,CC-5504,,EMP00193,EMP00205,,2025-12-05 00:00:00,2025-12-11 00:00:00,582.95,1457.38,582.95,3206.25,29.15
4193,20231217,2023-12-17 00:00:00,EMP00088,BL006,ACC30001,Salary,2023-12,Bank Transfer,Paid,4187.09,5,22,147.08,8481.81,,,,CC-6614,,EMP00076,EMP00173,,2023-12-23 00:00:00,2023-12-22 00:00:00,848.18,2120.45,848.18,4665,933
4194,20251024,2025-10-24 00:00:00,EMP00246,BL002,ACC30001,Salary,2025-10,Bank Transfer,Paid,5942.86,34,33,84.76,14825.8,,,,CC-1088,,EMP00226,EMP00188,,2025-10-29 00:00:00,2025-10-25 00:00:00,1482.58,3706.45,1482.58,8154.19,239.83
4195,20241217,2024-12-17 00:00:00,EMP00156,BL002,ACC30001,Salary,2024-12,Bank Transfer,On Hold,10023.57,88,3,63.83,4222.88,,,,CC-1566,,EMP00067,EMP00139,,2024-12-19 00:00:00,2024-12-22 00:00:00,422.29,1055.72,422.29,2322.58,26.39
4196,20250902,2025-09-02 00:00:00,EMP00077,BL003,ACC30001,Benefits,2025-09,Bank Transfer,Pending,11760.31,185,29,116.1,4704.3,,,,CC-5627,PROJ-002,EMP00099,EMP00210,Advance Payment,2025-09-03 00:00:00,2025-09-05 00:00:00,470.43,1176.08,470.43,2587.36,13.99
4197,20251226,2025-12-26 00:00:00,EMP00195,BL005,ACC30001,Benefits,2025-12,Bank Transfer,Paid,12035.21,55,5,80.41,3934.44,,,,CC-1881,,EMP00147,EMP00179,,2025-12-28 00:00:00,2025-12-30 00:00:00,393.44,983.61,393.44,2163.95,39.34
4198,20240813,2024-08-13 00:00:00,EMP00206,BL005,ACC30001,Training,2024-08,Bank Transfer,Paid,4117.06,50,39,145.17,3191.6,,Soft Skills,,CC-3906,,EMP00041,EMP00053,Adjustment,2024-08-17 00:00:00,2024-08-18 00:00:00,319.16,797.9,319.16,1755.38,35.11
4199,20230120,2023-01-20 00:00:00,EMP00249,BL002,ACC30001,Training,2023-01,Cash,Paid,5403.61,144,9,40.62,13612.52,,Leadership,,CC-3736,PROJ-001,EMP00161,EMP00210,,2023-01-24 00:00:00,2023-01-27 00:00:00,1361.25,3403.13,1361.25,7486.89,51.99
4200,20250203,2025-02-03 00:00:00,EMP00013,BL001,ACC30001,Salary,2025-02,Bank Transfer,Paid,3854.71,111,26,112.19,7566.64,,,,CC-8936,,EMP00047,EMP00208,,2025-02-07 00:00:00,2025-02-09 00:00:00,756.66,1891.66,756.66,4161.66,37.49
4201,20231105,2023-11-05 00:00:00,EMP00088,BL006,ACC30001,Benefits,2023-11,Bank Transfer,Paid,14561.57,51,21,81.8,5220.21,,,,CC-7228,,EMP00042,EMP00139,,2023-11-08 00:00:00,2023-11-07 00:00:00,522.02,1305.05,522.02,2871.12,56.3
4202,20231226,2023-12-26 00:00:00,EMP00052,BL005,ACC30001,Salary,2023-12,Bank Transfer,Paid,10015.36,5,27,102.6,4789.49,,,,CC-6049,PROJ-001,EMP00121,EMP00104,,2023-12-30 00:00:00,2023-12-28 00:00:00,478.95,1197.37,478.95,2634.22,526.84
4203,20230117,2023-01-17 00:00:00,EMP00101,BL002,ACC30001,Benefits,2023-01,Bank Transfer,Paid,10229.05,43,17,134.37,9778.51,,,,CC-3169,,EMP00242,EMP00173,,2023-01-22 00:00:00,2023-01-18 00:00:00,977.85,2444.63,977.85,5378.18,125.07
4204,20250507,2025-05-07 00:00:00,EMP00228,BL006,ACC30001,Bonus,2025-05,Bank Transfer,Paid,4070.52,141,2,36.55,12051.77,Annual,,,CC-3601,,EMP00196,EMP00064,,2025-05-08 00:00:00,2025-05-13 00:00:00,1205.18,3012.94,1205.18,6628.47,47.01
4205,20241005,2024-10-05 00:00:00,EMP00236,BL003,ACC30001,Travel,2024-10,Bank Transfer,Paid,8088.61,26,27,124.73,10648.38,,,EU,CC-9857,,EMP00145,EMP00116,,2024-10-06 00:00:00,2024-10-10 00:00:00,1064.84,2662.1,1064.84,5856.6,225.25
4206,20250506,2025-05-06 00:00:00,EMP00216,BL002,ACC30001,Salary,2025-05,Bank Transfer,Paid,2942.32,157,22,52.65,11406.1,,,,CC-4829,,EMP00013,EMP00075,,2025-05-08 00:00:00,2025-05-15 00:00:00,1140.61,2851.52,1140.61,6273.36,39.96
4207,20240427,2024-04-27 00:00:00,EMP00026,BL001,ACC30001,Benefits,2024-04,Bank Transfer,Paid,13704.68,144,5,55.52,13312.78,,,,CC-7604,,EMP00147,EMP00173,Advance Payment,2024-05-03 00:00:00,2024-05-03 00:00:00,1331.28,3328.2,1331.28,7322.02,50.85
